geography_level,geography_id,geography_label,event_week,window_size_weeks,game_count,playoff_game_count,pre_window_start,pre_window_end,post_window_start,post_window_end,has_overlapping_pre_event,has_overlapping_post_event,revenue_all_pre_mean,revenue_all_post_mean,revenue_all_delta,merchants_all_pre_mean,merchants_all_post_mean,merchants_all_delta,revenue_all_vs_rolling4_pre_mean,revenue_all_vs_rolling4_post_mean,revenue_all_vs_rolling4_delta,merchants_all_vs_rolling4_pre_mean,merchants_all_vs_rolling4_post_mean,merchants_all_vs_rolling4_delta
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-09-20,2,6.0,0.0,2021-09-06,2021-09-13,2021-09-20,2021-09-27,True,True,-0.019920424582789448,-0.0066985072436615,0.013221917339127948,-0.09532904540757994,-0.09123182748825726,0.004097217919322688,0.01852763712700485,-0.00027426142551465003,-0.0188018985525195,0.00829927327894675,0.0041737656805256994,-0.004125507598421051
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-09-20,4,6.0,0.0,2021-08-23,2021-09-13,2021-09-20,2021-10-11,True,True,-0.013850314289765749,0.0133633523879139,0.027213666677679646,-0.09690815224330127,-0.0884217520858219,0.008486400157479368,0.0342234562734621,0.01821182172565915,-0.01601163454780295,0.008949098017779076,0.00483322325484975,-0.004115874762929326
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-09-27,1,3.0,0.0,2021-09-20,2021-09-20,2021-09-27,2021-09-27,True,False,-0.0232790905473588,0.0098820760600358,0.0331611666073946,-0.089847504319191,-0.0926161506573235,-0.002768646338132494,-0.009428776257593,0.0088802534065637,0.0183090296641567,0.0070606479241102,0.0012868834369412,-0.005773764487168999
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-09-27,2,3.0,0.0,2021-09-13,2021-09-20,2021-09-27,2021-10-04,True,True,0.00284407736764415,0.010684083029431999,0.007840005661787849,-0.0894949785816554,-0.0883615785727492,0.001133400008906188,0.027216873978944102,0.01683790465930865,-0.010378969319635452,0.0103178726373732,0.005230156698342399,-0.005087715939030801
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-09-27,4,3.0,0.0,2021-08-30,2021-09-20,2021-09-27,2021-10-18,True,True,0.0010018226534721014,0.021373162309648225,0.020371339656176123,-0.09390303409426473,-0.0862295890165829,0.007673445077681834,0.040104203749000374,0.019418214977973573,-0.0206859887710268,0.008848175049850976,0.004903786284718925,-0.003944388765132051
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-04,1,5.0,2.0,2021-09-27,2021-09-27,2021-10-04,2021-10-04,True,False,0.0098820760600358,0.0114860899988282,0.001604013938792401,-0.0926161506573235,-0.0841070064881749,0.008509144169148594,0.0088802534065637,0.0247955559120536,0.0159153025054899,0.0012868834369412,0.0091734299597436,0.0078865465228024
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-04,2,5.0,2.0,2021-09-20,2021-09-27,2021-10-04,2021-10-11,True,True,-0.0066985072436615,0.0334252120194893,0.0401237192631508,-0.09123182748825726,-0.08561167668338655,0.005620150804870702,-0.00027426142551465003,0.03669790487683295,0.0369721663023476,0.0041737656805256994,0.0054926808291738,0.0013189151486481003
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-04,4,5.0,2.0,2021-09-06,2021-09-27,2021-10-04,2021-10-25,True,True,-0.013309465913225474,0.007483085798557301,0.020792551711782774,-0.0932804364479186,-0.08343326380114663,0.00984717264677197,0.0091266878507451,0.00043530355283859755,-0.008691384297906503,0.006236519479736225,0.005781750230734725,-0.0004547692490014998
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-11,1,3.0,1.0,2021-10-04,2021-10-04,2021-10-11,2021-10-11,True,False,0.0114860899988282,0.0553643340401504,0.0438782440413222,-0.0841070064881749,-0.0871163468785982,-0.003009340390423304,0.0247955559120536,0.0486002538416123,0.023804697929558697,0.0091734299597436,0.001811931698604,-0.007361498261139599
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-11,2,3.0,1.0,2021-09-27,2021-10-04,2021-10-11,2021-10-18,True,True,0.010684083029431999,0.03206224158986445,0.021378158560432448,-0.0883615785727492,-0.0840975994604166,0.004263979112332603,0.01683790465930865,0.021998525296638496,0.005160620637329846,0.005230156698342399,0.00457741587109545,-0.0006527408272469495
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-11,4,3.0,1.0,2021-09-13,2021-10-04,2021-10-11,2021-11-01,True,True,0.006764080198538075,0.023567333171694974,0.0168032529731569,-0.0889282785772023,-0.07880488040216953,0.010123398175032772,0.022027389319126376,0.011321412998030595,-0.010705976321095781,0.0077740146678577995,0.007948340468018825,0.00017432580016102546
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-18,1,6.0,3.0,2021-10-11,2021-10-11,2021-10-18,2021-10-18,True,False,0.0553643340401504,0.0087601491395785,-0.0466041849005719,-0.0871163468785982,-0.081078852042235,0.006037494836363205,0.0486002538416123,-0.0046032032483353,-0.0532034570899476,0.001811931698604,0.0073429000435869,0.0055309683449829
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-18,2,6.0,3.0,2021-10-04,2021-10-11,2021-10-18,2021-10-25,True,True,0.0334252120194893,-0.0184590404223747,-0.051884252441864,-0.08561167668338655,-0.08125485091890669,0.004356825764479863,0.03669790487683295,-0.03582729777115575,-0.0725252026479887,0.0054926808291738,0.00607081963229565,0.00057813880312185
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-18,4,6.0,3.0,2021-09-20,2021-10-11,2021-10-18,2021-11-08,True,True,0.0133633523879139,0.023803806351873427,0.010440453963959527,-0.0884217520858219,-0.07389542247937055,0.014526329606451352,0.01821182172565915,0.007357072934919822,-0.010854748790739329,0.00483322325484975,0.010326948847059625,0.0054937255922098745
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-25,1,2.0,0.0,2021-10-18,2021-10-18,2021-10-25,2021-10-25,True,False,0.0087601491395785,-0.0456782299843279,-0.054438379123906394,-0.081078852042235,-0.0814308497955784,-0.00035199775334339434,-0.0046032032483353,-0.0670513922939762,-0.06244818904564091,0.0073429000435869,0.0047987392210044,-0.0025441608225824997
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-25,2,2.0,0.0,2021-10-11,2021-10-18,2021-10-25,2021-11-01,True,True,0.03206224158986445,0.0150724247535255,-0.016989816836338947,-0.0840975994604166,-0.07351216134392244,0.010585438116494164,0.021998525296638496,0.0006443006994226938,-0.021354224597215803,0.00457741587109545,0.0113192650649422,0.00674184919384675
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-10-25,4,2.0,0.0,2021-09-27,2021-10-18,2021-10-25,2021-11-15,True,True,0.021373162309648225,0.0358459329627075,0.014472770653059276,-0.0862295890165829,-0.07093912120597103,0.015290467810611871,0.019418214977973573,0.016789086054763973,-0.0026291289232096005,0.004903786284718925,0.009651667718846301,0.004747881434127376
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-01,1,2.0,0.0,2021-10-25,2021-10-25,2021-11-01,2021-11-01,True,False,-0.0456782299843279,0.0758230794913789,0.1215013094757068,-0.0814308497955784,-0.0655934728922665,0.015837376903311898,-0.0670513922939762,0.0683399936928216,0.13539138598679779,0.0047987392210044,0.01783979090888,0.0130410516878756
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-01,2,2.0,0.0,2021-10-18,2021-10-25,2021-11-01,2021-11-08,True,True,-0.0184590404223747,0.06606665312612155,0.08452569354849625,-0.08125485091890669,-0.0665359940398344,0.01471885687907229,-0.03582729777115575,0.0505414436409954,0.08636874141215115,0.00607081963229565,0.014583078061823601,0.008512258429527951
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-01,4,2.0,0.0,2021-10-04,2021-10-25,2021-11-01,2021-11-22,True,True,0.007483085798557301,0.0307363593185251,0.0232532735199678,-0.08343326380114663,-0.0691934667697786,0.014239797031368032,0.00043530355283859755,0.008061319747316775,0.007626016194478178,0.005781750230734725,0.0075747052023858,0.001792954971651075
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-08,1,5.0,0.0,2021-11-01,2021-11-01,2021-11-08,2021-11-08,True,False,0.0758230794913789,0.0563102267608642,-0.019512852730514695,-0.0655934728922665,-0.0674785151874023,-0.0018850422951358081,0.0683399936928216,0.0327428935891692,-0.03559710010365239,0.01783979090888,0.0113263652147672,-0.0065134256941128
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-08,2,5.0,0.0,2021-10-25,2021-11-01,2021-11-08,2021-11-15,True,True,0.0150724247535255,0.0566194411718895,0.041547016418364,-0.07351216134392244,-0.0683660810680196,0.0051460802759028396,0.0006443006994226938,0.03293387141010525,0.03228957071068256,0.0113192650649422,0.0079840703727504,-0.0033351946921918
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-08,4,5.0,0.0,2021-10-11,2021-11-01,2021-11-08,2021-11-29,True,True,0.023567333171694974,0.02621965516602745,0.0026523219943324766,-0.07880488040216953,-0.06602483348330877,0.012780046918860755,0.011321412998030595,-0.002268702785172848,-0.013590115783203443,0.007948340468018825,0.00718338923101365,-0.0007649512370051749
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-15,1,3.0,0.0,2021-11-08,2021-11-08,2021-11-15,2021-11-15,True,False,0.0563102267608642,0.0569286555829148,0.0006184288220505985,-0.0674785151874023,-0.0692536469486369,-0.0017751317612345885,0.0327428935891692,0.0331248492310413,0.0003819556418721004,0.0113263652147672,0.0046417755307336,-0.0066845896840336
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-15,2,3.0,0.0,2021-11-01,2021-11-08,2021-11-15,2021-11-22,True,True,0.06606665312612155,-0.00459393448907135,-0.0706605876151929,-0.0665359940398344,-0.0718509394997228,-0.005314945459888393,0.0505414436409954,-0.03441880414636185,-0.08496024778735725,0.014583078061823601,0.0005663323429480002,-0.0140167457188756
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-15,4,3.0,0.0,2021-10-18,2021-11-08,2021-11-15,2021-12-06,True,True,0.023803806351873427,-0.00636383128251705,-0.030167637634390475,-0.07389542247937055,-0.06552785105311507,0.00836757142625548,0.007357072934919822,-0.03551526973230047,-0.042872342667220294,0.010326948847059625,0.00448535993149215,-0.005841588915567474
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-22,1,5.0,0.0,2021-11-15,2021-11-15,2021-11-22,2021-11-22,True,False,0.0569286555829148,-0.0661165245610575,-0.12304518014397231,-0.0692536469486369,-0.0744482320508087,-0.0051945851021718,0.0331248492310413,-0.101962457523765,-0.1350873067548063,0.0046417755307336,-0.0035091108448376,-0.0081508863755712
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-22,2,5.0,0.0,2021-11-08,2021-11-15,2021-11-22,2021-11-29,True,True,0.0566194411718895,-0.004180130839834602,-0.060799572011724104,-0.0683660810680196,-0.06368358589859795,0.004682495169421652,0.03293387141010525,-0.03747127698045095,-0.0704051483905562,0.0079840703727504,0.0063827080892769,-0.0016013622834734993
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-22,4,5.0,0.0,2021-10-25,2021-11-15,2021-11-22,2021-12-13,True,True,0.0358459329627075,-0.05491070664869147,-0.09075663961139897,-0.07093912120597103,-0.06537597854861632,0.0055631426573547055,0.016789086054763973,-0.07652023568987727,-0.09330932174464124,0.009651667718846301,0.0025453395794270504,-0.007106328139419251
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-29,1,4.0,0.0,2021-11-22,2021-11-22,2021-11-29,2021-11-29,True,False,-0.0661165245610575,0.0577562628813883,0.1238727874424458,-0.0744482320508087,-0.0529189397463872,0.021529292304421493,-0.101962457523765,0.0270199035628631,0.12898236108662808,-0.0035091108448376,0.0162745270233914,0.019783637868229
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-29,2,4.0,0.0,2021-11-15,2021-11-22,2021-11-29,2021-12-06,True,False,-0.00459393448907135,-0.00813372807596275,-0.0035397935868913995,-0.0718509394997228,-0.05920476260650735,0.012646176893215441,-0.03441880414636185,-0.0366117353182391,-0.0021929311718772507,0.0005663323429480002,0.0084043875200363,0.007838055177088299
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-11-29,4,4.0,0.0,2021-11-01,2021-11-22,2021-11-29,2021-12-20,True,True,0.0307363593185251,0.016761220158899453,-0.013975139159625647,-0.0691934667697786,-0.0480043892935775,0.0211890774762011,0.008061319747316775,0.017840851020563406,0.009779531273246631,0.0075747052023858,0.01852614317012715,0.01095143796774135
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-12-13,1,4.0,0.0,2021-12-06,2021-12-06,2021-12-13,2021-12-13,False,False,-0.0740237190333138,-0.1372588458817829,-0.06323512684846909,-0.0654905854666275,-0.0686461569306419,-0.0031555714640143923,-0.1002433741993413,-0.1308950145992659,-0.030651640399924587,0.0005342480166812,-0.0031183058775268,-0.003652553894208
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-12-13,2,4.0,0.0,2021-11-29,2021-12-06,2021-12-13,2021-12-20,True,True,-0.00813372807596275,0.041656168393761656,0.049789896469724405,-0.05920476260650735,-0.03680401598064765,0.022400746625859703,-0.0366117353182391,0.07229343735936591,0.10890517267760502,0.0084043875200363,0.028647898820218,0.020243511300181698
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-12-13,4,4.0,0.0,2021-11-15,2021-12-06,2021-12-13,2022-01-03,True,True,-0.00636383128251705,0.06258940016445655,0.0689532314469736,-0.06552785105311507,-0.046089525272731274,0.01943832578038379,-0.03551526973230047,0.06706491975033851,0.10258018948263899,0.00448535993149215,0.01239550765208385,0.0079101477205917
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-12-20,1,3.0,0.0,2021-12-13,2021-12-13,2021-12-20,2021-12-20,True,False,-0.1372588458817829,0.2205711826693062,0.3578300285510891,-0.0686461569306419,-0.0049618750306534,0.0636842818999885,-0.1308950145992659,0.2754818893179977,0.4063769039172636,-0.0031183058775268,0.0604141035179628,0.0635324093954896
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-12-20,2,3.0,0.0,2021-12-06,2021-12-13,2021-12-20,2021-12-27,True,True,-0.10564128245754834,0.1588637613151108,0.26450504377265915,-0.06706837119863471,-0.0429954544092686,0.024072916789366107,-0.1155691943993036,0.17793850456000682,0.2935076989593104,-0.0012920289304228,0.013694729511828301,0.014986758442251101
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-12-20,4,3.0,0.0,2021-11-22,2021-12-13,2021-12-20,2022-01-10,True,True,-0.05491070664869147,0.13976502372143426,0.19467573037012573,-0.06537597854861632,-0.04311054069458783,0.022265437854028493,-0.07652023568987727,0.12700223544557282,0.20352247113545008,0.0025453395794270504,0.010514910785131351,0.0079695712057043
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-12-27,1,5.0,0.0,2021-12-20,2021-12-20,2021-12-27,2021-12-27,True,False,0.2205711826693062,0.0971563399609154,-0.1234148427083908,-0.0049618750306534,-0.0810290337878838,-0.0760671587572304,0.2754818893179977,0.0803951198020159,-0.1950867695159818,0.0604141035179628,-0.0330246444943062,-0.09343874801226901
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-12-27,2,5.0,0.0,2021-12-13,2021-12-20,2021-12-27,2022-01-03,True,True,0.041656168393761656,0.08352263193515144,0.04186646354138979,-0.03680401598064765,-0.0553750345648149,-0.01857101858416725,0.07229343735936591,0.0618364021413111,-0.010457035218054814,0.028647898820218,-0.0038568835160503,-0.0325047823362683
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2021-12-27,4,5.0,0.0,2021-11-29,2021-12-20,2021-12-27,2022-01-17,True,True,0.016761220158899453,0.12034187854182382,0.10358065838292436,-0.0480043892935775,-0.0563449055462332,-0.008340516252655701,0.017840851020563406,0.05891015767343095,0.04106930665286754,0.01852614317012715,-0.0082858135300211,-0.02681195670014825
cbsa,14460,"Boston-Cambridge-Newton, MA-NH",2022-01-03,1,4.0,0.0,2021-12-27,2021-12-27,2022-01-03,2022-01-03,True,False,0.0971563399609154,0.0698889239093875,-0.027267416051527896,-0.0810290337878838,-0.029721035341746,0.0513079984461378,0.0803951198020159,0.0432776844806063,-0.0371174353214096,-0.0330246444943062,0.0253108774622056,0.0583355219565118
