cbsa_code,cbsa_name,week_start_monday,league,game_count,completed_game_count,future_or_uncompleted_game_count,playoff_game_count,championship_game_count,neutral_site_game_count,total_attendance,unique_venue_count,high_confidence_venue_game_count,low_confidence_venue_game_count,cbsa_county_count,cbsa_population_covered,merchants_all,revenue_all,has_womply
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-03-09,ALL,1,1,0,0,0,0,15048.0,1,1,0,16,5999288,-0.04033689138944488,-0.14910161104951122,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-03-09,NBA,1,1,0,0,0,0,15048.0,1,1,0,16,5999288,-0.04033689138944488,-0.14910161104951122,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,3,0,7,4873019,-0.129527792524511,-0.24975206909720646,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,3,0,7,4873019,-0.129527792524511,-0.24975206909720646,True
16980,"Chicago-Naperville-Elgin, IL-IN",2020-07-20,ALL,6,6,0,0,0,0,0.0,2,3,3,9,9061388,-0.13293117994505918,-0.18096145906123876,True
16980,"Chicago-Naperville-Elgin, IL-IN",2020-07-20,MLB,6,6,0,0,0,0,0.0,2,3,3,9,9061388,-0.13293117994505918,-0.18096145906123876,True
17140,"Cincinnati, OH-KY-IN",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,0,3,6,1868802,0.004398585189870303,0.021407189525696136,True
17140,"Cincinnati, OH-KY-IN",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,0,3,6,1868802,0.004398585189870303,0.021407189525696136,True
17410,"Cleveland, OH",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,3,0,6,2145690,-0.04341037883850883,-0.001625097381261977,True
17410,"Cleveland, OH",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,3,0,6,2145690,-0.04341037883850883,-0.001625097381261977,True
19100,"Dallas-Fort Worth-Arlington, TX",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,0,3,10,7503152,-0.0189302123146379,-0.05492556876096873,True
19100,"Dallas-Fort Worth-Arlington, TX",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,0,3,10,7503152,-0.0189302123146379,-0.05492556876096873,True
26420,"Houston-Pasadena-The Woodlands, TX",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,3,0,6,6937026,-0.018881558235474397,-0.08351763118662088,True
26420,"Houston-Pasadena-The Woodlands, TX",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,3,0,6,6937026,-0.018881558235474397,-0.08351763118662088,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-07-20,ALL,4,4,0,0,0,0,0.0,1,4,0,2,13214799,-0.1446821931230282,-0.18982151510590514,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-07-20,MLB,4,4,0,0,0,0,0.0,1,4,0,2,13214799,-0.1446821931230282,-0.18982151510590514,True
35620,"New York-Newark-Jersey City, NY-NJ",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,3,0,22,19160373,-0.08019360158368004,-0.07992977248929341,True
35620,"New York-Newark-Jersey City, NY-NJ",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,3,0,22,19160373,-0.08019360158368004,-0.07992977248929341,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,3,0,9,5937194,-0.09102151507934557,-0.08842614822254419,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,3,0,9,5937194,-0.09102151507934557,-0.08842614822254419,True
41180,"St. Louis, MO-IL",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,0,3,7,2548503,-0.041045875971109314,-0.11536934863329573,True
41180,"St. Louis, MO-IL",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,0,3,7,2548503,-0.041045875971109314,-0.11536934863329573,True
41740,"San Diego-Chula Vista-Carlsbad, CA",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,3,0,1,3338330,-0.164,-0.12,True
41740,"San Diego-Chula Vista-Carlsbad, CA",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,3,0,1,3338330,-0.164,-0.12,True
41860,"San Francisco-Oakland-Fremont, CA",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,3,0,5,4731803,-0.18872533831184438,-0.2773397078872472,True
41860,"San Francisco-Oakland-Fremont, CA",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,3,0,5,4731803,-0.18872533831184438,-0.2773397078872472,True
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,3,0,4,3194831,0.006218527728070747,0.059426211089099866,True
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,3,0,4,3194831,0.006218527728070747,0.059426211089099866,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-07-20,ALL,3,3,0,0,0,0,0.0,1,3,0,16,5999288,-0.17153013272074955,-0.34648390559013004,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-07-20,MLB,3,3,0,0,0,0,0.0,1,3,0,16,5999288,-0.17153013272074955,-0.34648390559013004,True
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-07-27,ALL,5,5,0,0,0,0,0.0,1,5,0,17,5566943,0.017115357633444427,-0.10174213939320019,True
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-07-27,MLB,5,5,0,0,0,0,0.0,1,5,0,17,5566943,0.017115357633444427,-0.10174213939320019,True
12580,"Baltimore-Columbia-Towson, MD",2020-07-27,ALL,5,5,0,0,0,0,0.0,1,5,0,6,2749672,-0.16768170494517165,-0.22526584588998252,True
12580,"Baltimore-Columbia-Towson, MD",2020-07-27,MLB,5,5,0,0,0,0,0.0,1,5,0,6,2749672,-0.16768170494517165,-0.22526584588998252,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-07-27,ALL,2,2,0,0,0,0,0.0,1,2,0,7,4873019,-0.1246157355224759,-0.26209620307246906,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-07-27,MLB,2,2,0,0,0,0,0.0,1,2,0,7,4873019,-0.1246157355224759,-0.26209620307246906,True
16980,"Chicago-Naperville-Elgin, IL-IN",2020-07-27,ALL,3,3,0,0,0,0,0.0,1,3,0,9,9061388,-0.1259602364339768,-0.21676583002515729,True
16980,"Chicago-Naperville-Elgin, IL-IN",2020-07-27,MLB,3,3,0,0,0,0,0.0,1,3,0,9,9061388,-0.1259602364339768,-0.21676583002515729,True
17140,"Cincinnati, OH-KY-IN",2020-07-27,ALL,3,3,0,0,0,0,0.0,1,0,3,6,1868802,-0.012818757337588466,-0.06407729700631742,True
17140,"Cincinnati, OH-KY-IN",2020-07-27,MLB,3,3,0,0,0,0,0.0,1,0,3,6,1868802,-0.012818757337588466,-0.06407729700631742,True
17410,"Cleveland, OH",2020-07-27,ALL,3,3,0,0,0,0,0.0,1,3,0,6,2145690,-0.039147296953427564,-0.010759446052318834,True
17410,"Cleveland, OH",2020-07-27,MLB,3,3,0,0,0,0,0.0,1,3,0,6,2145690,-0.039147296953427564,-0.010759446052318834,True
19100,"Dallas-Fort Worth-Arlington, TX",2020-07-27,ALL,2,2,0,0,0,0,0.0,1,0,2,10,7503152,-0.02173081381664666,-0.06092070713348204,True
19100,"Dallas-Fort Worth-Arlington, TX",2020-07-27,MLB,2,2,0,0,0,0,0.0,1,0,2,10,7503152,-0.02173081381664666,-0.06092070713348204,True
19740,"Denver-Aurora-Centennial, CO",2020-07-27,ALL,4,4,0,1,0,1,0.0,2,4,0,6,2905722,0.013478521661741901,0.026982451831248828,True
19740,"Denver-Aurora-Centennial, CO",2020-07-27,MLB,3,3,0,0,0,0,0.0,1,3,0,6,2905722,0.013478521661741901,0.026982451831248828,True
19740,"Denver-Aurora-Centennial, CO",2020-07-27,NHL,1,1,0,1,0,1,0.0,1,1,0,6,2905722,0.013478521661741901,0.026982451831248828,True
19820,"Detroit-Warren-Dearborn, MI",2020-07-27,ALL,7,7,0,0,0,0,0.0,1,7,0,4,4040027,-0.02464179006229414,0.14633076184886884,True
19820,"Detroit-Warren-Dearborn, MI",2020-07-27,MLB,7,7,0,0,0,0,0.0,1,7,0,4,4040027,-0.02464179006229414,0.14633076184886884,True
26420,"Houston-Pasadena-The Woodlands, TX",2020-07-27,ALL,3,3,0,0,0,0,0.0,1,3,0,6,6937026,-0.013964585910446348,-0.12209381474136034,True
26420,"Houston-Pasadena-The Woodlands, TX",2020-07-27,MLB,3,3,0,0,0,0,0.0,1,3,0,6,6937026,-0.013964585910446348,-0.12209381474136034,True
28140,"Kansas City, MO-KS",2020-07-27,ALL,3,3,0,0,0,0,0.0,1,3,0,5,1826569,0.020927537580020247,-0.062031253185617405,True
28140,"Kansas City, MO-KS",2020-07-27,MLB,3,3,0,0,0,0,0.0,1,3,0,5,1826569,0.020927537580020247,-0.062031253185617405,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-07-27,ALL,6,6,0,0,0,0,0.0,1,6,0,2,13214799,-0.13840313303289745,-0.19894558804867177,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-07-27,MLB,6,6,0,0,0,0,0.0,1,6,0,2,13214799,-0.13840313303289745,-0.19894558804867177,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-07-27,ALL,6,6,0,0,0,0,0.0,1,6,0,10,3404291,-0.12115720330900032,-0.1324240009946271,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-07-27,MLB,6,6,0,0,0,0,0.0,1,6,0,10,3404291,-0.12115720330900032,-0.1324240009946271,True
35620,"New York-Newark-Jersey City, NY-NJ",2020-07-27,ALL,5,5,0,0,0,0,0.0,2,2,3,22,19160373,-0.0791623277798402,-0.09849139308248332,True
35620,"New York-Newark-Jersey City, NY-NJ",2020-07-27,MLB,5,5,0,0,0,0,0.0,2,2,3,22,19160373,-0.0791623277798402,-0.09849139308248332,True
36740,"Orlando-Kissimmee-Sanford, FL",2020-07-27,ALL,17,17,0,0,0,0,0.0,1,0,17,4,2608147,0.04121578285273031,-0.1345457447758888,True
36740,"Orlando-Kissimmee-Sanford, FL",2020-07-27,NBA,17,17,0,0,0,0,0.0,1,0,17,4,2608147,0.04121578285273031,-0.1345457447758888,True
38060,"Phoenix-Mesa-Chandler, AZ",2020-07-27,ALL,4,4,0,0,0,0,0.0,1,4,0,2,4948203,0.031371435933408555,-0.03954439005432882,True
38060,"Phoenix-Mesa-Chandler, AZ",2020-07-27,MLB,4,4,0,0,0,0,0.0,1,4,0,2,4948203,0.031371435933408555,-0.03954439005432882,True
38300,"Pittsburgh, PA",2020-07-27,ALL,3,3,0,0,0,0,0.0,1,3,0,7,2338377,-0.04660191166779352,-0.12757176109754756,True
38300,"Pittsburgh, PA",2020-07-27,MLB,3,3,0,0,0,0,0.0,1,3,0,7,2338377,-0.04660191166779352,-0.12757176109754756,True
41740,"San Diego-Chula Vista-Carlsbad, CA",2020-07-27,ALL,1,1,0,0,0,0,0.0,1,1,0,1,3338330,-0.16199999999999998,-0.141,True
41740,"San Diego-Chula Vista-Carlsbad, CA",2020-07-27,MLB,1,1,0,0,0,0,0.0,1,1,0,1,3338330,-0.16199999999999998,-0.141,True
41860,"San Francisco-Oakland-Fremont, CA",2020-07-27,ALL,9,9,0,0,0,0,0.0,2,9,0,5,4731803,-0.18882037650341738,-0.3104428609982284,True
41860,"San Francisco-Oakland-Fremont, CA",2020-07-27,MLB,9,9,0,0,0,0,0.0,2,9,0,5,4731803,-0.18882037650341738,-0.3104428609982284,True
42660,"Seattle-Tacoma-Bellevue, WA",2020-07-27,ALL,3,3,0,0,0,0,0.0,1,3,0,3,3979845,-0.1186516263824345,-0.29431555249010954,True
42660,"Seattle-Tacoma-Bellevue, WA",2020-07-27,MLB,3,3,0,0,0,0,0.0,1,3,0,3,3979845,-0.1186516263824345,-0.29431555249010954,True
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-07-27,ALL,2,2,0,0,0,0,0.0,1,2,0,4,3194831,0.00765283349886113,-0.032858075121970455,True
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-07-27,MLB,2,2,0,0,0,0,0.0,1,2,0,4,3194831,0.00765283349886113,-0.032858075121970455,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-07-27,ALL,4,4,0,0,0,0,0.0,1,4,0,16,5999288,-0.1683243953949202,-0.3551318494628029,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-07-27,MLB,4,4,0,0,0,0,0.0,1,4,0,16,5999288,-0.1683243953949202,-0.3551318494628029,True
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-08-03,ALL,4,4,0,0,0,0,0.0,1,4,0,17,5566943,0.018616142742974018,-0.04339327884262511,True
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-08-03,MLB,4,4,0,0,0,0,0.0,1,4,0,17,5566943,0.018616142742974018,-0.04339327884262511,True
12580,"Baltimore-Columbia-Towson, MD",2020-08-03,ALL,4,4,0,0,0,0,0.0,1,4,0,6,2749672,-0.17421252898527534,-0.19256345156804158,True
12580,"Baltimore-Columbia-Towson, MD",2020-08-03,MLB,4,4,0,0,0,0,0.0,1,4,0,6,2749672,-0.17421252898527534,-0.19256345156804158,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-08-03,ALL,3,3,0,0,0,0,0.0,1,3,0,7,4873019,-0.11111609201605824,-0.24056390030492392,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-08-03,MLB,3,3,0,0,0,0,0.0,1,3,0,7,4873019,-0.11111609201605824,-0.24056390030492392,True
16980,"Chicago-Naperville-Elgin, IL-IN",2020-08-03,ALL,7,7,0,0,0,0,0.0,2,2,5,9,9061388,-0.1227525911802916,-0.1722492961343229,True
16980,"Chicago-Naperville-Elgin, IL-IN",2020-08-03,MLB,7,7,0,0,0,0,0.0,2,2,5,9,9061388,-0.1227525911802916,-0.1722492961343229,True
17140,"Cincinnati, OH-KY-IN",2020-08-03,ALL,2,2,0,0,0,0,0.0,1,0,2,6,1868802,-0.02447038440134375,-0.10757115719054239,True
17140,"Cincinnati, OH-KY-IN",2020-08-03,MLB,2,2,0,0,0,0,0.0,1,0,2,6,1868802,-0.02447038440134375,-0.10757115719054239,True
17410,"Cleveland, OH",2020-08-03,ALL,2,2,0,0,0,0,0.0,1,2,0,6,2145690,-0.03439915230065853,0.04699304512767454,True
17410,"Cleveland, OH",2020-08-03,MLB,2,2,0,0,0,0,0.0,1,2,0,6,2145690,-0.03439915230065853,0.04699304512767454,True
19100,"Dallas-Fort Worth-Arlington, TX",2020-08-03,ALL,3,3,0,0,0,0,0.0,1,0,3,10,7503152,-0.018742563352041917,-0.0680048029414838,True
19100,"Dallas-Fort Worth-Arlington, TX",2020-08-03,MLB,3,3,0,0,0,0,0.0,1,0,3,10,7503152,-0.018742563352041917,-0.0680048029414838,True
19740,"Denver-Aurora-Centennial, CO",2020-08-03,ALL,5,5,0,1,0,1,0.0,2,5,0,6,2905722,0.00885559167394541,0.10225264316407419,True
19740,"Denver-Aurora-Centennial, CO",2020-08-03,MLB,4,4,0,0,0,0,0.0,1,4,0,6,2905722,0.00885559167394541,0.10225264316407419,True
19740,"Denver-Aurora-Centennial, CO",2020-08-03,NHL,1,1,0,1,0,1,0.0,1,1,0,6,2905722,0.00885559167394541,0.10225264316407419,True
28140,"Kansas City, MO-KS",2020-08-03,ALL,5,5,0,0,0,0,0.0,1,5,0,5,1826569,0.02315801839404917,-0.0358677493157937,True
28140,"Kansas City, MO-KS",2020-08-03,MLB,5,5,0,0,0,0,0.0,1,5,0,5,1826569,0.02315801839404917,-0.0358677493157937,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-08-03,ALL,3,3,0,0,0,0,0.0,1,3,0,2,13214799,-0.1381628197296077,-0.16843404723749486,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-08-03,MLB,3,3,0,0,0,0,0.0,1,3,0,2,13214799,-0.1381628197296077,-0.16843404723749486,True
33340,"Milwaukee-Waukesha, WI",2020-08-03,ALL,5,5,0,0,0,0,0.0,1,5,0,4,1575179,-0.012229161955561878,-0.15770597373377881,True
33340,"Milwaukee-Waukesha, WI",2020-08-03,MLB,5,5,0,0,0,0,0.0,1,5,0,4,1575179,-0.012229161955561878,-0.15770597373377881,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-08-03,ALL,2,2,0,0,0,0,0.0,1,2,0,10,3404291,-0.11273852774043112,-0.09286959731115818,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-08-03,MLB,2,2,0,0,0,0,0.0,1,2,0,10,3404291,-0.11273852774043112,-0.09286959731115818,True
35620,"New York-Newark-Jersey City, NY-NJ",2020-08-03,ALL,4,4,0,0,0,0,0.0,2,3,1,22,19160373,-0.0639553438088079,-0.061708921590409534,True
35620,"New York-Newark-Jersey City, NY-NJ",2020-08-03,MLB,4,4,0,0,0,0,0.0,2,3,1,22,19160373,-0.0639553438088079,-0.061708921590409534,True
36740,"Orlando-Kissimmee-Sanford, FL",2020-08-03,ALL,42,42,0,0,0,0,0.0,1,0,42,4,2608147,0.03558541144345008,-0.10513308655532068,True
36740,"Orlando-Kissimmee-Sanford, FL",2020-08-03,NBA,42,42,0,0,0,0,0.0,1,0,42,4,2608147,0.03558541144345008,-0.10513308655532068,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-08-03,ALL,6,6,0,0,0,0,0.0,1,6,0,9,5937194,-0.07740396908034333,-0.02848284696440777,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-08-03,MLB,6,6,0,0,0,0,0.0,1,6,0,9,5937194,-0.07740396908034333,-0.02848284696440777,True
38060,"Phoenix-Mesa-Chandler, AZ",2020-08-03,ALL,3,3,0,0,0,0,0.0,1,3,0,2,4948203,0.035509644652816384,0.05088503462772243,True
38060,"Phoenix-Mesa-Chandler, AZ",2020-08-03,MLB,3,3,0,0,0,0,0.0,1,3,0,2,4948203,0.035509644652816384,0.05088503462772243,True
38300,"Pittsburgh, PA",2020-08-03,ALL,5,5,0,0,0,0,0.0,1,5,0,7,2338377,-0.026581817174903793,-0.03420095027448526,True
38300,"Pittsburgh, PA",2020-08-03,MLB,5,5,0,0,0,0,0.0,1,5,0,7,2338377,-0.026581817174903793,-0.03420095027448526,True
41740,"San Diego-Chula Vista-Carlsbad, CA",2020-08-03,ALL,6,6,0,0,0,0,0.0,1,6,0,1,3338330,-0.166,-0.0843,True
41740,"San Diego-Chula Vista-Carlsbad, CA",2020-08-03,MLB,6,6,0,0,0,0,0.0,1,6,0,1,3338330,-0.166,-0.0843,True
41860,"San Francisco-Oakland-Fremont, CA",2020-08-03,ALL,6,6,0,0,0,0,0.0,1,6,0,5,4731803,-0.18320494957207642,-0.2683774061177103,True
41860,"San Francisco-Oakland-Fremont, CA",2020-08-03,MLB,6,6,0,0,0,0,0.0,1,6,0,5,4731803,-0.18320494957207642,-0.2683774061177103,True
42660,"Seattle-Tacoma-Bellevue, WA",2020-08-03,ALL,7,7,0,0,0,0,0.0,1,7,0,3,3979845,-0.11280489702488412,-0.26854207688992915,True
42660,"Seattle-Tacoma-Bellevue, WA",2020-08-03,MLB,7,7,0,0,0,0,0.0,1,7,0,3,3979845,-0.11280489702488412,-0.26854207688992915,True
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-08-03,ALL,6,6,0,0,0,0,0.0,1,6,0,4,3194831,0.011657506691277254,0.050661656688569756,True
45300,"Tampa-St. Petersburg-Clearwater, FL",2020-08-03,MLB,6,6,0,0,0,0,0.0,1,6,0,4,3194831,0.011657506691277254,0.050661656688569756,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-03,ALL,5,5,0,0,0,0,0.0,1,5,0,16,5999288,-0.16180254980257658,-0.31335603204913653,True
47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2020-08-03,MLB,5,5,0,0,0,0,0.0,1,5,0,16,5999288,-0.16180254980257658,-0.31335603204913653,True
12580,"Baltimore-Columbia-Towson, MD",2020-08-10,ALL,3,3,0,0,0,0,0.0,1,3,0,6,2749672,-0.15695396767323522,-0.18498812787488836,True
12580,"Baltimore-Columbia-Towson, MD",2020-08-10,MLB,3,3,0,0,0,0,0.0,1,3,0,6,2749672,-0.15695396767323522,-0.18498812787488836,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-08-10,ALL,4,4,0,0,0,0,0.0,1,4,0,7,4873019,-0.10754521554297243,-0.26975581324431525,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-08-10,MLB,4,4,0,0,0,0,0.0,1,4,0,7,4873019,-0.10754521554297243,-0.26975581324431525,True
15380,"Buffalo-Cheektowaga, NY",2020-08-10,ALL,5,5,0,0,0,0,0.0,1,5,0,2,1127983,-0.14809770705764183,-0.2112900741411883,True
15380,"Buffalo-Cheektowaga, NY",2020-08-10,MLB,5,5,0,0,0,0,0.0,1,5,0,2,1127983,-0.14809770705764183,-0.2112900741411883,True
16980,"Chicago-Naperville-Elgin, IL-IN",2020-08-10,ALL,7,7,0,0,0,0,0.0,2,4,3,9,9061388,-0.11916352097272516,-0.189711831785594,True
16980,"Chicago-Naperville-Elgin, IL-IN",2020-08-10,MLB,7,7,0,0,0,0,0.0,2,4,3,9,9061388,-0.11916352097272516,-0.189711831785594,True
17140,"Cincinnati, OH-KY-IN",2020-08-10,ALL,4,4,0,0,0,0,0.0,1,0,4,6,1868802,-0.021810795627359134,-0.07268633809253201,True
17140,"Cincinnati, OH-KY-IN",2020-08-10,MLB,4,4,0,0,0,0,0.0,1,0,4,6,1868802,-0.021810795627359134,-0.07268633809253201,True
17410,"Cleveland, OH",2020-08-10,ALL,2,2,0,0,0,0,0.0,1,2,0,6,2145690,-0.04823918967791247,0.0748917085413084,True
17410,"Cleveland, OH",2020-08-10,MLB,2,2,0,0,0,0,0.0,1,2,0,6,2145690,-0.04823918967791247,0.0748917085413084,True
19100,"Dallas-Fort Worth-Arlington, TX",2020-08-10,ALL,3,3,0,0,0,0,0.0,1,0,3,10,7503152,-0.013994902892810914,-0.047933022882916405,True
19100,"Dallas-Fort Worth-Arlington, TX",2020-08-10,MLB,3,3,0,0,0,0,0.0,1,0,3,10,7503152,-0.013994902892810914,-0.047933022882916405,True
19740,"Denver-Aurora-Centennial, CO",2020-08-10,ALL,8,8,0,2,0,2,0.0,2,8,0,6,2905722,0.01351360772985165,0.11685582681343915,True
19740,"Denver-Aurora-Centennial, CO",2020-08-10,MLB,6,6,0,0,0,0,0.0,1,6,0,6,2905722,0.01351360772985165,0.11685582681343915,True
19740,"Denver-Aurora-Centennial, CO",2020-08-10,NHL,2,2,0,2,0,2,0.0,1,2,0,6,2905722,0.01351360772985165,0.11685582681343915,True
19820,"Detroit-Warren-Dearborn, MI",2020-08-10,ALL,6,6,0,0,0,0,0.0,1,6,0,4,4040027,-0.012876457427140959,0.250271212355759,True
19820,"Detroit-Warren-Dearborn, MI",2020-08-10,MLB,6,6,0,0,0,0,0.0,1,6,0,4,4040027,-0.012876457427140959,0.250271212355759,True
26420,"Houston-Pasadena-The Woodlands, TX",2020-08-10,ALL,6,6,0,0,0,0,0.0,1,6,0,6,6937026,-0.015372064996945376,-0.08733952292091741,True
26420,"Houston-Pasadena-The Woodlands, TX",2020-08-10,MLB,6,6,0,0,0,0,0.0,1,6,0,6,6937026,-0.015372064996945376,-0.08733952292091741,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-08-10,ALL,10,10,0,0,0,0,0.0,2,10,0,2,13214799,-0.1387984334835513,-0.19382934768814872,True
31080,"Los Angeles-Long Beach-Anaheim, CA",2020-08-10,MLB,10,10,0,0,0,0,0.0,2,10,0,2,13214799,-0.1387984334835513,-0.19382934768814872,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-08-10,ALL,3,3,0,0,0,0,0.0,1,3,0,3,6166488,-0.005276478053634419,-0.1880012490091605,True
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2020-08-10,MLB,3,3,0,0,0,0,0.0,1,3,0,3,6166488,-0.005276478053634419,-0.1880012490091605,True
33340,"Milwaukee-Waukesha, WI",2020-08-10,ALL,3,3,0,0,0,0,0.0,1,3,0,4,1575179,-0.017330775105559432,-0.15986054537293856,True
33340,"Milwaukee-Waukesha, WI",2020-08-10,MLB,3,3,0,0,0,0,0.0,1,3,0,4,1575179,-0.017330775105559432,-0.15986054537293856,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-08-10,ALL,3,3,0,0,0,0,0.0,1,3,0,10,3404291,-0.1101222988869048,-0.14115255311605265,True
33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2020-08-10,MLB,3,3,0,0,0,0,0.0,1,3,0,10,3404291,-0.1101222988869048,-0.14115255311605265,True
35620,"New York-Newark-Jersey City, NY-NJ",2020-08-10,ALL,9,9,0,0,0,0,0.0,2,4,5,22,19160373,-0.05153352387972823,-0.014235212420969052,True
35620,"New York-Newark-Jersey City, NY-NJ",2020-08-10,MLB,9,9,0,0,0,0,0.0,2,4,5,22,19160373,-0.05153352387972823,-0.014235212420969052,True
36740,"Orlando-Kissimmee-Sanford, FL",2020-08-10,ALL,30,30,0,0,0,0,0.0,1,0,30,4,2608147,0.034452413725146624,-0.08148936295155142,True
36740,"Orlando-Kissimmee-Sanford, FL",2020-08-10,NBA,30,30,0,0,0,0,0.0,1,0,30,4,2608147,0.034452413725146624,-0.08148936295155142,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-08-10,ALL,7,7,0,0,0,0,0.0,1,7,0,9,5937194,-0.06938465344066574,-0.05183805275690841,True
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2020-08-10,MLB,7,7,0,0,0,0,0.0,1,7,0,9,5937194,-0.06938465344066574,-0.05183805275690841,True
38060,"Phoenix-Mesa-Chandler, AZ",2020-08-10,ALL,3,3,0,0,0,0,0.0,1,3,0,2,4948203,0.04326947976871603,0.03655262631706905,True
38060,"Phoenix-Mesa-Chandler, AZ",2020-08-10,MLB,3,3,0,0,0,0,0.0,1,3,0,2,4948203,0.04326947976871603,0.03655262631706905,True
41860,"San Francisco-Oakland-Fremont, CA",2020-08-10,ALL,3,3,0,0,0,0,0.0,1,3,0,5,4731803,-0.19002748381536594,-0.3095706355484368,True
41860,"San Francisco-Oakland-Fremont, CA",2020-08-10,MLB,3,3,0,0,0,0,0.0,1,3,0,5,4731803,-0.19002748381536594,-0.3095706355484368,True
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-08-17,ALL,5,5,0,0,0,0,0.0,1,5,0,17,5566943,0.022422645214797424,-0.032156460450196815,True
12060,"Atlanta-Sandy Springs-Roswell, GA",2020-08-17,MLB,5,5,0,0,0,0,0.0,1,5,0,17,5566943,0.022422645214797424,-0.032156460450196815,True
12580,"Baltimore-Columbia-Towson, MD",2020-08-17,ALL,7,7,0,0,0,0,0.0,1,7,0,6,2749672,-0.16016960284717593,-0.1455816211169914,True
12580,"Baltimore-Columbia-Towson, MD",2020-08-17,MLB,7,7,0,0,0,0,0.0,1,7,0,6,2749672,-0.16016960284717593,-0.1455816211169914,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-08-17,ALL,2,2,0,0,0,0,0.0,1,2,0,7,4873019,-0.11244018176411788,-0.23440377195327988,True
14460,"Boston-Cambridge-Newton, MA-NH",2020-08-17,MLB,2,2,0,0,0,0,0.0,1,2,0,7,4873019,-0.11244018176411788,-0.23440377195327988,True
