county_fips,county_name,state,cbsa_code,cbsa_name,week_start_monday,league,game_count,completed_game_count,future_or_uncompleted_game_count,playoff_game_count,championship_game_count,neutral_site_game_count,total_attendance,unique_venue_count,high_confidence_venue_game_count,low_confidence_venue_game_count,merchants_all,revenue_all,has_womply
06073,San Diego County,CA,41740,"San Diego-Chula Vista-Carlsbad, CA",2021-04-05,MLB,3,3,0,0,0,0,31050.0,1,3,0,-0.141,-0.274,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-04-05,ALL,6,6,0,0,0,0,20126.0,2,6,0,-0.255,-0.736,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-04-05,MLB,3,3,0,0,0,0,20126.0,1,3,0,-0.255,-0.736,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-04-05,NBA,3,3,0,0,0,0,0.0,1,3,0,-0.255,-0.736,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-04-05,ALL,3,3,0,0,0,0,0.0,1,3,0,-0.121,-0.26,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-04-05,NHL,3,3,0,0,0,0,0.0,1,3,0,-0.121,-0.26,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2021-04-05,ALL,8,8,0,0,0,0,52941.0,2,8,0,0.0898,-0.141,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2021-04-05,MLB,3,3,0,0,0,0,33970.0,1,3,0,0.0898,-0.141,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2021-04-05,NBA,5,5,0,0,0,0,18971.0,1,5,0,0.0898,-0.141,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-05,ALL,4,4,0,0,0,0,9728.0,2,4,0,-0.274,-0.652,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-05,MLB,3,3,0,0,0,0,9728.0,1,3,0,-0.274,-0.652,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-05,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.274,-0.652,True
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-04-05,ALL,2,2,0,0,0,0,1620.0,1,2,0,-0.0476,-0.0959,True
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-04-05,NBA,2,2,0,0,0,0,1620.0,1,2,0,-0.0476,-0.0959,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-04-05,ALL,5,5,0,0,0,0,14831.0,2,5,0,-0.0131,-0.23,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-04-05,MLB,3,3,0,0,0,0,14831.0,1,3,0,-0.0131,-0.23,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-04-05,NBA,2,2,0,0,0,0,0.0,1,2,0,-0.0131,-0.23,True
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2021-04-05,ALL,3,3,0,0,0,0,11084.0,1,3,0,0.0857,-0.00463,True
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2021-04-05,NBA,3,3,0,0,0,0,11084.0,1,3,0,0.0857,-0.00463,True
12103,Pinellas County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-04-05,ALL,6,6,0,0,0,0,26419.0,2,6,0,0.112,0.331,True
12103,Pinellas County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-04-05,MLB,6,6,0,0,0,0,26419.0,2,6,0,0.112,0.331,True
13067,Cobb County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-04-05,ALL,3,3,0,0,0,0,42957.0,1,3,0,-0.0848,-0.00874,True
13067,Cobb County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-04-05,MLB,3,3,0,0,0,0,42957.0,1,3,0,-0.0848,-0.00874,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-04-05,ALL,3,3,0,0,0,0,6586.0,1,3,0,0.0164,-0.116,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-04-05,NBA,3,3,0,0,0,0,6586.0,1,3,0,0.0164,-0.116,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2021-04-05,ALL,7,7,0,0,0,0,46931.0,3,5,2,-0.154,-0.0667,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2021-04-05,MLB,5,5,0,0,0,0,46931.0,2,3,2,-0.154,-0.0667,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2021-04-05,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.154,-0.0667,True
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2021-04-05,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.0463,0.243,True
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2021-04-05,NBA,2,2,0,0,0,0,0.0,1,2,0,-0.0463,0.243,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2021-04-05,ALL,1,1,0,0,0,0,3700.0,1,1,0,0.000915,-0.235,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2021-04-05,NBA,1,1,0,0,0,0,3700.0,1,1,0,0.000915,-0.235,True
24510,Baltimore city,MD,12580,"Baltimore-Columbia-Towson, MD",2021-04-05,ALL,3,3,0,0,0,0,27628.0,1,3,0,-0.0444,-0.104,True
24510,Baltimore city,MD,12580,"Baltimore-Columbia-Towson, MD",2021-04-05,MLB,3,3,0,0,0,0,27628.0,1,3,0,-0.0444,-0.104,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-04-05,ALL,8,8,0,0,0,0,20904.0,3,8,0,-0.15,-0.429,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-04-05,MLB,3,3,0,0,0,0,14010.0,1,3,0,-0.15,-0.429,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-04-05,NBA,3,3,0,0,0,0,6894.0,1,3,0,-0.15,-0.429,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-04-05,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.15,-0.429,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2021-04-05,ALL,5,5,0,0,0,0,22106.0,2,5,0,0.0759,0.584,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2021-04-05,MLB,3,3,0,0,0,0,22106.0,1,3,0,0.0759,0.584,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2021-04-05,NHL,2,2,0,0,0,0,0.0,1,2,0,0.0759,0.584,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-04-05,ALL,4,4,0,0,0,0,30720.0,2,4,0,-0.164,-0.0343,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-04-05,MLB,3,3,0,0,0,0,29284.0,1,3,0,-0.164,-0.0343,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-04-05,NBA,1,1,0,0,0,0,1436.0,1,1,0,-0.164,-0.0343,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-04-05,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.0895,-0.088,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-04-05,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0895,-0.088,True
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2021-04-05,ALL,7,7,0,0,0,0,39808.0,2,4,3,-0.0212,0.209,True
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2021-04-05,MLB,3,3,0,0,0,0,39808.0,1,0,3,-0.0212,0.209,True
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2021-04-05,NHL,4,4,0,0,0,0,0.0,1,4,0,-0.0212,0.209,True
32003,Clark County,NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",2021-04-05,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.103,0.0579,True
32003,Clark County,NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",2021-04-05,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.103,0.0579,True
34013,Essex County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,ALL,3,3,0,0,0,0,0.0,1,3,0,0.0135,-0.18,True
34013,Essex County,NJ,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,NHL,3,3,0,0,0,0,0.0,1,3,0,0.0135,-0.18,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2021-04-05,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.0146,-0.371,True
36029,Erie County,NY,15380,"Buffalo-Cheektowaga, NY",2021-04-05,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0146,-0.371,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,ALL,3,3,0,0,0,0,5319.0,1,3,0,0.0403,-0.0968,True
36047,Kings County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,NBA,3,3,0,0,0,0,5319.0,1,3,0,0.0403,-0.0968,True
36059,Nassau County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,ALL,4,4,0,0,0,0,0.0,1,4,0,-0.0925,-0.0911,True
36059,Nassau County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,NHL,4,4,0,0,0,0,0.0,1,4,0,-0.0925,-0.0911,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,ALL,6,6,0,0,0,0,30578.0,3,3,3,-0.0469,-0.411,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,MLB,3,3,0,0,0,0,28666.0,1,0,3,-0.0469,-0.411,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,NBA,1,1,0,0,0,0,1912.0,1,1,0,-0.0469,-0.411,True
36061,New York County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0469,-0.411,True
36081,Queens County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,ALL,3,3,0,0,0,0,25110.0,1,3,0,-0.00711,-0.0916,True
36081,Queens County,NY,35620,"New York-Newark-Jersey City, NY-NJ",2021-04-05,MLB,3,3,0,0,0,0,25110.0,1,3,0,-0.00711,-0.0916,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2021-04-05,ALL,1,1,0,0,0,0,4148.0,1,1,0,0.0259,0.255,True
37119,Mecklenburg County,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",2021-04-05,NBA,1,1,0,0,0,0,4148.0,1,1,0,0.0259,0.255,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2021-04-05,ALL,3,3,0,0,0,0,0.0,1,3,0,-0.0529,0.0328,True
37183,Wake County,NC,39580,"Raleigh-Cary, NC",2021-04-05,NHL,3,3,0,0,0,0,0.0,1,3,0,-0.0529,0.0328,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2021-04-05,ALL,7,7,0,0,0,0,45322.0,2,7,0,-0.0316,0.349,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2021-04-05,MLB,5,5,0,0,0,0,37026.0,1,5,0,-0.0316,0.349,True
39035,Cuyahoga County,OH,17410,"Cleveland, OH",2021-04-05,NBA,2,2,0,0,0,0,8296.0,1,2,0,-0.0316,0.349,True
39049,Franklin County,OH,18140,"Columbus, OH",2021-04-05,ALL,3,3,0,0,0,0,0.0,1,3,0,0.0274,-0.128,True
39049,Franklin County,OH,18140,"Columbus, OH",2021-04-05,NHL,3,3,0,0,0,0,0.0,1,3,0,0.0274,-0.128,True
39061,Hamilton County,OH,17140,"Cincinnati, OH-KY-IN",2021-04-05,ALL,3,3,0,0,0,0,31653.0,1,0,3,-0.0841,-0.0304,True
39061,Hamilton County,OH,17140,"Cincinnati, OH-KY-IN",2021-04-05,MLB,3,3,0,0,0,0,31653.0,1,0,3,-0.0841,-0.0304,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2021-04-05,ALL,4,4,0,0,0,0,0.0,1,4,0,0.123,-0.0521,True
40109,Oklahoma County,OK,36420,"Oklahoma City, OK",2021-04-05,NBA,4,4,0,0,0,0,0.0,1,4,0,0.123,-0.0521,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2021-04-05,ALL,1,1,0,0,0,0,0.0,1,1,0,-0.221,-0.00307,True
41051,Multnomah County,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",2021-04-05,NBA,1,1,0,0,0,0,0.0,1,1,0,-0.221,-0.00307,True
42003,Allegheny County,PA,38300,"Pittsburgh, PA",2021-04-05,ALL,3,3,0,0,0,0,21652.0,1,3,0,-0.0992,-0.11,True
42003,Allegheny County,PA,38300,"Pittsburgh, PA",2021-04-05,MLB,3,3,0,0,0,0,21652.0,1,3,0,-0.0992,-0.11,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-04-05,ALL,6,6,0,0,0,0,32341.0,2,6,0,-0.0888,-0.0341,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-04-05,MLB,3,3,0,0,0,0,32341.0,1,3,0,-0.0888,-0.0341,True
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-04-05,NHL,3,3,0,0,0,0,0.0,1,3,0,-0.0888,-0.0341,True
47037,Davidson County,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021-04-05,ALL,1,1,0,0,0,0,0.0,1,1,0,-0.125,0.307,True
47037,Davidson County,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021-04-05,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.125,0.307,True
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2021-04-05,ALL,1,1,0,0,0,0,2482.0,1,1,0,0.00416,-0.182,True
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2021-04-05,NBA,1,1,0,0,0,0,2482.0,1,1,0,0.00416,-0.182,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2021-04-05,ALL,3,3,0,0,0,0,8451.0,2,3,0,-0.0132,-0.161,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2021-04-05,NBA,2,2,0,0,0,0,8451.0,1,2,0,-0.0132,-0.161,True
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2021-04-05,NHL,1,1,0,0,0,0,0.0,1,1,0,-0.0132,-0.161,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2021-04-05,ALL,6,6,0,0,0,0,75053.0,2,6,0,0.0348,0.000524,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2021-04-05,MLB,3,3,0,0,0,0,65293.0,1,3,0,0.0348,0.000524,True
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2021-04-05,NBA,3,3,0,0,0,0,9760.0,1,3,0,0.0348,0.000524,True
48439,Tarrant County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2021-04-05,ALL,6,6,0,0,0,0,163853.0,1,0,6,-0.0503,0.104,True
48439,Tarrant County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2021-04-05,MLB,6,6,0,0,0,0,163853.0,1,0,6,-0.0503,0.104,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2021-04-05,ALL,2,2,0,0,0,0,11092.0,1,2,0,0.000492,0.026,True
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2021-04-05,NBA,2,2,0,0,0,0,11092.0,1,2,0,0.000492,0.026,True
53033,King County,WA,42660,"Seattle-Tacoma-Bellevue, WA",2021-04-05,ALL,3,3,0,0,0,0,21845.0,1,3,0,-0.173,-0.247,True
53033,King County,WA,42660,"Seattle-Tacoma-Bellevue, WA",2021-04-05,MLB,3,3,0,0,0,0,21845.0,1,3,0,-0.173,-0.247,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2021-04-05,ALL,1,1,0,0,0,0,3280.0,1,1,0,-0.0257,-0.13,True
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2021-04-05,NBA,1,1,0,0,0,0,3280.0,1,1,0,-0.0257,-0.13,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2021-04-12,ALL,7,7,0,0,0,0,34593.0,3,7,0,0.0358,0.00523,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2021-04-12,MLB,2,2,0,0,0,0,15778.0,1,2,0,0.0358,0.00523,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2021-04-12,NBA,4,4,0,0,0,0,18815.0,1,4,0,0.0358,0.00523,True
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2021-04-12,NHL,1,1,0,0,0,0,0.0,1,1,0,0.0358,0.00523,True
06001,Alameda County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-04-12,ALL,4,4,0,0,0,0,21390.0,1,4,0,-0.131,-0.428,True
06001,Alameda County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-04-12,MLB,4,4,0,0,0,0,21390.0,1,4,0,-0.131,-0.428,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-04-12,ALL,8,8,0,0,0,0,48868.0,3,8,0,-0.0877,-0.26,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-04-12,MLB,3,3,0,0,0,0,45243.0,1,3,0,-0.0877,-0.26,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-04-12,NBA,3,3,0,0,0,0,3625.0,1,3,0,-0.0877,-0.26,True
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-04-12,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0877,-0.26,True
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-04-12,ALL,3,3,0,0,0,0,13428.0,2,3,0,-0.119,-0.236,True
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-04-12,MLB,1,1,0,0,0,0,13428.0,1,1,0,-0.119,-0.236,True
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-04-12,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.119,-0.236,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2021-04-12,ALL,1,1,0,0,0,0,0.0,1,1,0,-0.125,0.145,True
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2021-04-12,NBA,1,1,0,0,0,0,0.0,1,1,0,-0.125,0.145,True
06073,San Diego County,CA,41740,"San Diego-Chula Vista-Carlsbad, CA",2021-04-12,ALL,3,3,0,0,0,0,45750.0,1,3,0,-0.153,-0.267,True
06073,San Diego County,CA,41740,"San Diego-Chula Vista-Carlsbad, CA",2021-04-12,MLB,3,3,0,0,0,0,45750.0,1,3,0,-0.153,-0.267,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-04-12,ALL,4,4,0,0,0,0,13744.0,2,4,0,-0.244,-0.749,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-04-12,MLB,3,3,0,0,0,0,13744.0,1,3,0,-0.244,-0.749,True
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-04-12,NBA,1,1,0,0,0,0,0.0,1,1,0,-0.244,-0.749,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-04-12,ALL,2,2,0,0,0,0,0.0,1,2,0,-0.133,-0.316,True
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-04-12,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.133,-0.316,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2021-04-12,ALL,5,5,0,0,0,0,33005.0,3,5,0,0.0742,-0.248,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2021-04-12,MLB,3,3,0,0,0,0,28988.0,1,3,0,0.0742,-0.248,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2021-04-12,NBA,1,1,0,0,0,0,4017.0,1,1,0,0.0742,-0.248,True
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2021-04-12,NHL,1,1,0,0,0,0,0.0,1,1,0,0.0742,-0.248,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-12,ALL,8,8,0,0,0,0,31505.0,3,8,0,-0.279,-0.618,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-12,MLB,4,4,0,0,0,0,31505.0,1,4,0,-0.279,-0.618,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-12,NBA,2,2,0,0,0,0,0.0,1,2,0,-0.279,-0.618,True
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-04-12,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.279,-0.618,True
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-04-12,ALL,6,6,0,0,0,0,2611.0,2,6,0,-0.0575,-0.0159,True
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-04-12,NBA,4,4,0,0,0,0,2611.0,1,4,0,-0.0575,-0.0159,True
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-04-12,NHL,2,2,0,0,0,0,0.0,1,2,0,-0.0575,-0.0159,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-04-12,ALL,4,4,0,0,0,0,17877.0,2,4,0,-0.0121,-0.195,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-04-12,MLB,3,3,0,0,0,0,17877.0,1,3,0,-0.0121,-0.195,True
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-04-12,NBA,1,1,0,0,0,0,0.0,1,1,0,-0.0121,-0.195,True
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2021-04-12,ALL,2,2,0,0,0,0,6879.0,1,2,0,0.0763,-0.0044,True
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2021-04-12,NBA,2,2,0,0,0,0,6879.0,1,2,0,0.0763,-0.0044,True
12103,Pinellas County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-04-12,ALL,7,7,0,0,0,0,20357.0,2,7,0,0.0845,0.323,True
12103,Pinellas County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-04-12,MLB,7,7,0,0,0,0,20357.0,2,7,0,0.0845,0.323,True
13067,Cobb County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-04-12,ALL,4,4,0,0,0,0,48085.0,1,4,0,-0.116,0.0399,True
13067,Cobb County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-04-12,MLB,4,4,0,0,0,0,48085.0,1,4,0,-0.116,0.0399,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-04-12,ALL,2,2,0,0,0,0,0.0,1,2,0,0.0358,-0.0827,True
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-04-12,NBA,2,2,0,0,0,0,0.0,1,2,0,0.0358,-0.0827,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2021-04-12,ALL,10,10,0,0,0,0,59721.0,3,6,4,-0.154,-0.0856,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2021-04-12,MLB,7,7,0,0,0,0,59721.0,2,3,4,-0.154,-0.0856,True
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2021-04-12,NBA,3,3,0,0,0,0,0.0,1,3,0,-0.154,-0.0856,True
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2021-04-12,ALL,1,1,0,0,0,0,0.0,1,1,0,-0.0412,0.262,True
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2021-04-12,NBA,1,1,0,0,0,0,0.0,1,1,0,-0.0412,0.262,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2021-04-12,ALL,2,2,0,0,0,0,7400.0,1,2,0,-0.0144,-0.267,True
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2021-04-12,NBA,2,2,0,0,0,0,7400.0,1,2,0,-0.0144,-0.267,True
24510,Baltimore city,MD,12580,"Baltimore-Columbia-Towson, MD",2021-04-12,ALL,4,4,0,0,0,0,9207.0,1,4,0,-0.0368,-0.0347,True
24510,Baltimore city,MD,12580,"Baltimore-Columbia-Towson, MD",2021-04-12,MLB,4,4,0,0,0,0,9207.0,1,4,0,-0.0368,-0.0347,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-04-12,ALL,8,8,0,0,0,0,16246.0,3,8,0,-0.155,-0.306,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-04-12,MLB,3,3,0,0,0,0,13948.0,1,3,0,-0.155,-0.306,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-04-12,NBA,1,1,0,0,0,0,2298.0,1,1,0,-0.155,-0.306,True
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-04-12,NHL,4,4,0,0,0,0,0.0,1,4,0,-0.155,-0.306,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2021-04-12,ALL,4,4,0,0,0,0,1500.0,2,4,0,0.0504,0.478,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2021-04-12,NBA,2,2,0,0,0,0,1500.0,1,2,0,0.0504,0.478,True
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2021-04-12,NHL,2,2,0,0,0,0,0.0,1,2,0,0.0504,0.478,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-04-12,ALL,9,9,0,0,0,0,24797.0,2,9,0,-0.17,0.0608,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-04-12,MLB,4,4,0,0,0,0,21723.0,1,4,0,-0.17,0.0608,True
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-04-12,NBA,5,5,0,0,0,0,3074.0,1,5,0,-0.17,0.0608,True
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-04-12,ALL,3,3,0,0,0,0,0.0,1,3,0,-0.113,-0.128,True
