venue_key,venue_name,venue_name_normalized,league,team_id,team_name,season_start,season_end,city,state,country,county_fips,county_name,cbsa_code,cbsa_name,latitude,longitude,source,source_url,confidence,notes
nba:madison_square_garden,Madison Square Garden,madison square garden,NBA,18,New York Knicks,2019,2026,New York,NY,United States,36061,New York County,35620,"New York-Newark-Jersey City, NY-NJ",40.7505129,-73.9935159,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Madison Square Garden New York NY
nba:rocket_arena,Rocket Arena,rocket arena,NBA,111353,Team LeBron,2022,2022,Cleveland,OH,United States,39035,Cuyahoga County,17410,"Cleveland, OH",41.4966862,-81.6885754,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Rocket Arena Cleveland OH
nba:rocket_arena,Rocket Arena,rocket arena,NBA,5,Cleveland Cavaliers,2019,2026,Cleveland,OH,United States,39035,Cuyahoga County,17410,"Cleveland, OH",41.4966862,-81.6885754,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Rocket Arena Cleveland OH
nba:paycom_center,Paycom Center,paycom center,NBA,1,Atlanta Hawks,2020,2020,Oklahoma City,OK,United States,40109,Oklahoma County,36420,"Oklahoma City, OK",35.4633961,-97.5150815,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Paycom Center Oklahoma City OK
nba:paycom_center,Paycom Center,paycom center,NBA,12,LA Clippers,2020,2020,Oklahoma City,OK,United States,40109,Oklahoma County,36420,"Oklahoma City, OK",35.4633961,-97.5150815,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Paycom Center Oklahoma City OK
nba:paycom_center,Paycom Center,paycom center,NBA,21,Phoenix Suns,2020,2020,Oklahoma City,OK,United States,40109,Oklahoma County,36420,"Oklahoma City, OK",35.4633961,-97.5150815,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Paycom Center Oklahoma City OK
nba:paycom_center,Paycom Center,paycom center,NBA,25,Oklahoma City Thunder,2019,2026,Oklahoma City,OK,United States,40109,Oklahoma County,36420,"Oklahoma City, OK",35.4633961,-97.5150815,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Paycom Center Oklahoma City OK
nba:bok_center,BOK Center,bok center,NBA,25,Oklahoma City Thunder,2020,2025,Tulsa,OK,United States,40143,Tulsa County,46140,"Tulsa, OK",36.1526653,-95.9963745,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: BOK Center Tulsa OK
nba:moda_center,Moda Center,moda center,NBA,22,Portland Trail Blazers,2019,2026,Portland,OR,United States,41051,Multnomah County,38900,"Portland-Vancouver-Hillsboro, OR-WA",45.5315787,-122.6668337,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Moda Center Portland OR
nba:xfinity_mobile_arena,Xfinity Mobile Arena,xfinity mobile arena,NBA,20,Philadelphia 76ers,2019,2026,Philadelphia,PA,United States,42101,Philadelphia County,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",39.9011004,-75.1720165,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Xfinity Mobile Arena Philadelphia PA
nba:coliseo_de_puerto_rico,Coliseo de Puerto Rico,coliseo de puerto rico,NBA,14,Miami Heat,2026,2026,San Juan,Puerto Rico,United States,72127,San Juan Municipio,41980,"San Juan-Bayamón-Caguas, PR",18.4278189,-66.0613381,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: Coliseo de Puerto Rico
nba:north_charleston_coliseum,North Charleston Coliseum,north charleston coliseum,NBA,30,Charlotte Hornets,2026,2026,North Charleston,SC,United States,45019,Charleston County,16700,"Charleston-North Charleston, SC",32.8655670,-80.0223423,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: North Charleston Coliseum North Charleston SC
nba:fedexforum,FedExForum,fedexforum,NBA,29,Memphis Grizzlies,2019,2026,Memphis,TN,United States,47157,Shelby County,32820,"Memphis, TN-MS-AR",35.1382327,-90.0507689,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: FedExForum Memphis TN
nba:moody_center,Moody Center,moody center,NBA,24,San Antonio Spurs,2023,2026,Austin,TX,United States,48453,Travis County,12420,"Austin-Round Rock-San Marcos, TX",30.2809367,-97.7306522,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Moody Center Austin TX
nba:american_airlines_center,American Airlines Center,american airlines center,NBA,6,Dallas Mavericks,2019,2026,Dallas,TX,United States,48113,Dallas County,19100,"Dallas-Fort Worth-Arlington, TX",32.7904894,-96.8102830,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: American Airlines Center Dallas TX
nba:dickies_arena,Dickies Arena,dickies arena,NBA,6,Dallas Mavericks,2026,2026,Fort Worth,TX,United States,48439,Tarrant County,19100,"Dallas-Fort Worth-Arlington, TX",32.7410656,-97.3684832,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Dickies Arena Fort Worth TX
nba:toyota_center_houston,Toyota Center (Houston),toyota center houston,NBA,10,Houston Rockets,2019,2026,Houston,TX,United States,48201,Harris County,26420,"Houston-Pasadena-The Woodlands, TX",29.7507473,-95.3622315,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Toyota Center (Houston) Houston TX
nba:alamodome,Alamodome,alamodome,NBA,24,San Antonio Spurs,2023,2023,San Antonio,TX,United States,48029,Bexar County,41700,"San Antonio-New Braunfels, TX",29.4168923,-98.4788949,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Alamodome San Antonio TX
nba:frost_bank_center,Frost Bank Center,frost bank center,NBA,24,San Antonio Spurs,2019,2026,San Antonio,TX,United States,48029,Bexar County,41700,"San Antonio-New Braunfels, TX",29.4269205,-98.4375058,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Frost Bank Center San Antonio TX
nba:delta_center,Delta Center,delta center,NBA,111353,Team LeBron,2023,2023,Salt Lake City,UT,United States,49035,Salt Lake County,41620,"Salt Lake City-Murray, UT",40.7683274,-111.9010551,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Delta Center Salt Lake City UT
nba:delta_center,Delta Center,delta center,NBA,26,Utah Jazz,2019,2026,Salt Lake City,UT,United States,49035,Salt Lake County,41620,"Salt Lake City-Murray, UT",40.7683274,-111.9010551,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Delta Center Salt Lake City UT
nba:climate_pledge_arena,Climate Pledge Arena,climate pledge arena,NBA,12,LA Clippers,2023,2025,Seattle,WA,United States,53033,King County,42660,"Seattle-Tacoma-Bellevue, WA",47.6219014,-122.3539905,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Climate Pledge Arena Seattle WA
nba:fiserv_forum,Fiserv Forum,fiserv forum,NBA,15,Milwaukee Bucks,2019,2026,Milwaukee,WI,United States,55079,Milwaukee County,33340,"Milwaukee-Waukesha, WI",43.0450096,-87.9174871,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_city_state; geocode query: Fiserv Forum Milwaukee WI
nfl:state_farm_stadium,State Farm Stadium,state farm stadium,NFL,ARI,ARI,2019,2026,Glendale,Arizona,United States,04013,Maricopa County,38060,"Phoenix-Mesa-Chandler, AZ",33.5277957,-112.2626719,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: State Farm Stadium Glendale AZ
nfl:state_farm_stadium,State Farm Stadium,state farm stadium,NFL,LA,LA,2024,2024,Glendale,Arizona,United States,04013,Maricopa County,38060,"Phoenix-Mesa-Chandler, AZ",33.5277957,-112.2626719,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: State Farm Stadium
nfl:state_farm_stadium,State Farm Stadium,state farm stadium,NFL,PHI,PHI,2022,2022,Glendale,Arizona,United States,04013,Maricopa County,38060,"Phoenix-Mesa-Chandler, AZ",33.5277957,-112.2626719,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: State Farm Stadium
nfl:state_farm_stadium,State Farm Stadium,state farm stadium,NFL,SF,SF,2020,2020,Glendale,Arizona,United States,04013,Maricopa County,38060,"Phoenix-Mesa-Chandler, AZ",33.5277957,-112.2626719,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: State Farm Stadium
nfl:ring_central_coliseum,Oakland Coliseum,oakland coliseum,NFL,OAK,OAK,2019,2019,Oakland,CA,United States,06001,Alameda County,41860,"San Francisco-Oakland-Fremont, CA",37.7516333,-122.2004749,Venue location override + OpenStreetMap Nominatim + U.S. Census Geocoder,https://www.theoaklandarena.com/; https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,legacy venue name: Ring Central Coliseum; geocode method: venue_city_state; geocode query: Oakland Coliseum Oakland CA
nfl:stubhub_center,StubHub Center,stubhub center,NFL,LAC,LAC,2019,2019,Carson,California,United States,06037,Los Angeles County,31080,"Los Angeles-Long Beach-Anaheim, CA",33.8642391,-118.2610795,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: StubHub Center
nfl:sofi_stadium,SoFi Stadium,sofi stadium,NFL,CIN,CIN,2021,2021,Inglewood,California,United States,06037,Los Angeles County,31080,"Los Angeles-Long Beach-Anaheim, CA",33.9534074,-118.3390098,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: SoFi Stadium
nfl:sofi_stadium,SoFi Stadium,sofi stadium,NFL,LA,LA,2020,2026,Inglewood,California,United States,06037,Los Angeles County,31080,"Los Angeles-Long Beach-Anaheim, CA",33.9534074,-118.3390098,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: SoFi Stadium Inglewood CA
nfl:sofi_stadium,SoFi Stadium,sofi stadium,NFL,LAC,LAC,2020,2026,Inglewood,California,United States,06037,Los Angeles County,31080,"Los Angeles-Long Beach-Anaheim, CA",33.9534074,-118.3390098,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: SoFi Stadium Inglewood CA
nfl:los_angeles_memorial_coliseum,Los Angeles Memorial Coliseum,los angeles memorial coliseum,NFL,LA,LA,2019,2019,Los Angeles,California,United States,06037,Los Angeles County,31080,"Los Angeles-Long Beach-Anaheim, CA",34.0139159,-118.2877996,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: Los Angeles Memorial Coliseum
nfl:levi_s_stadium,Levi's Stadium,levi s stadium,NFL,NE,NE,2025,2025,Santa Clara,California,United States,06085,Santa Clara County,41940,"San Jose-Sunnyvale-Santa Clara, CA",37.4029867,-121.9696489,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: Levi's Stadium
nfl:levi_s_stadium,Levi's Stadium,levi s stadium,NFL,SF,SF,2019,2026,Santa Clara,California,United States,06085,Santa Clara County,41940,"San Jose-Sunnyvale-Santa Clara, CA",37.4029867,-121.9696489,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Levi's Stadium Santa Clara CA
nfl:empower_field_at_mile_high,Empower Field at Mile High,empower field at mile high,NFL,DEN,DEN,2019,2026,Denver,Colorado,United States,08031,Denver County,19740,"Denver-Aurora-Centennial, CO",39.7439520,-105.0192228,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Empower Field at Mile High Denver CO
nfl:everbank_stadium,EverBank Stadium,everbank stadium,NFL,JAX,JAX,2026,2026,Jacksonville,FL,United States,12031,Duval County,27260,"Jacksonville, FL",30.3239811,-81.6373046,Venue location override + OpenStreetMap Nominatim + U.S. Census Geocoder,https://everbankstadium.com/contact; https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,official venue address; geocode method: venue_city_state; geocode query: EverBank Stadium Jacksonville FL
nfl:tiaa_bank_stadium,EverBank Stadium,everbank stadium,NFL,JAX,JAX,2019,2025,Jacksonville,FL,United States,12031,Duval County,27260,"Jacksonville, FL",30.3239811,-81.6373046,Venue location override + OpenStreetMap Nominatim + U.S. Census Geocoder,https://everbankstadium.com/contact; https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,legacy venue name: TIAA Bank Stadium; geocode method: venue_city_state; geocode query: EverBank Stadium Jacksonville FL
nfl:tiaa_bank_stadium,EverBank Stadium,everbank stadium,NFL,NO,NO,2021,2021,Jacksonville,FL,United States,12031,Duval County,27260,"Jacksonville, FL",30.3239811,-81.6373046,Venue location override + OpenStreetMap Nominatim + U.S. Census Geocoder,https://everbankstadium.com/contact; https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,legacy venue name: TIAA Bank Stadium; geocode method: venue_city_state; geocode query: EverBank Stadium Jacksonville FL
nfl:hard_rock_stadium,Hard Rock Stadium,hard rock stadium,NFL,KC,KC,2019,2019,Miami Gardens,Florida,United States,12086,Miami-Dade County,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25.9579032,-80.2388497,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: Hard Rock Stadium
nfl:hard_rock_stadium,Hard Rock Stadium,hard rock stadium,NFL,MIA,MIA,2019,2026,Miami Gardens,Florida,United States,12086,Miami-Dade County,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",25.9579032,-80.2388497,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Hard Rock Stadium Miami Gardens FL
nfl:raymond_james_stadium,Raymond James Stadium,raymond james stadium,NFL,TB,TB,2019,2026,Tampa,Florida,United States,12057,Hillsborough County,45300,"Tampa-St. Petersburg-Clearwater, FL",27.9759793,-82.5033545,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Raymond James Stadium Tampa FL
nfl:mercedes_benz_stadium,Mercedes-Benz Stadium,mercedes benz stadium,NFL,ATL,ATL,2019,2026,Atlanta,Georgia,United States,13121,Fulton County,12060,"Atlanta-Sandy Springs-Roswell, GA",33.7554123,-84.4008493,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Mercedes-Benz Stadium Atlanta GA
nfl:soldier_field,Soldier Field,soldier field,NFL,CHI,CHI,2019,2026,Chicago,Illinois,United States,17031,Cook County,16980,"Chicago-Naperville-Elgin, IL-IN",41.8624515,-87.6167151,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Soldier Field Chicago IL
nfl:lucas_oil_stadium,Lucas Oil Stadium,lucas oil stadium,NFL,IND,IND,2019,2026,Indianapolis,Indiana,United States,18097,Marion County,26900,"Indianapolis-Carmel-Greenwood, IN",39.7590621,-86.1638376,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Lucas Oil Stadium Indianapolis IN
nfl:mercedes_benz_superdome,Caesars Superdome,caesars superdome,NFL,NO,NO,2019,2025,New Orleans,LA,United States,22071,Orleans Parish,35380,"New Orleans-Metairie, LA",29.9510489,-90.0823076,Venue location override + OpenStreetMap Nominatim + U.S. Census Geocoder,https://www.caesarssuperdome.com/; https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,legacy venue name: Mercedes-Benz Superdome; geocode method: venue_city_state; geocode query: Caesars Superdome New Orleans LA
nfl:mercedes_benz_superdome,Caesars Superdome,caesars superdome,NFL,PHI,PHI,2024,2024,New Orleans,LA,United States,22071,Orleans Parish,35380,"New Orleans-Metairie, LA",29.9510489,-90.0823076,Venue location override + OpenStreetMap Nominatim + U.S. Census Geocoder,https://www.caesarssuperdome.com/; https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,legacy venue name: Mercedes-Benz Superdome; geocode method: venue_city_state; geocode query: Caesars Superdome New Orleans LA
nfl:caesars_superdome,Caesars Superdome,caesars superdome,NFL,NO,NO,2026,2026,New Orleans,Louisiana,United States,22071,Orleans Parish,35380,"New Orleans-Metairie, LA",29.9510489,-90.0823076,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Caesars Superdome New Orleans LA
nfl:fedexfield,Northwest Stadium,northwest stadium,NFL,WAS,WAS,2019,2025,Landover,MD,United States,24033,Prince George's County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.9076694,-76.8645330,Venue location override + OpenStreetMap Nominatim + U.S. Census Geocoder,https://northweststadium.com/contact-us; https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,legacy venue name: FedExField; geocode method: venue_city_state; geocode query: Northwest Stadium Landover MD
nfl:m_and_t_bank_stadium,M&T Bank Stadium,m and t bank stadium,NFL,BAL,BAL,2019,2026,Baltimore,Maryland,United States,24510,Baltimore city,12580,"Baltimore-Columbia-Towson, MD",39.2779734,-76.6226651,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: M&T Bank Stadium Baltimore MD
nfl:northwest_stadium,Northwest Stadium,northwest stadium,NFL,WAS,WAS,2026,2026,Landover,Maryland,United States,24033,Prince George's County,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",38.9076694,-76.8645330,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Northwest Stadium Landover MD
nfl:gillette_stadium,Gillette Stadium,gillette stadium,NFL,NE,NE,2019,2026,Foxborough,Massachusetts,United States,25021,Norfolk County,14460,"Boston-Cambridge-Newton, MA-NH",42.0908879,-71.2641731,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Gillette Stadium Foxborough MA
nfl:ford_field,Ford Field,ford field,NFL,BUF,BUF,2022,2022,Detroit,Michigan,United States,26163,Wayne County,19820,"Detroit-Warren-Dearborn, MI",42.3399568,-83.0456166,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: Ford Field
nfl:ford_field,Ford Field,ford field,NFL,DET,DET,2019,2026,Detroit,Michigan,United States,26163,Wayne County,19820,"Detroit-Warren-Dearborn, MI",42.3399568,-83.0456166,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Ford Field Detroit MI
nfl:u_s_bank_stadium,U.S. Bank Stadium,u s bank stadium,NFL,MIN,MIN,2019,2026,Minneapolis,Minnesota,United States,27053,Hennepin County,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",44.9751097,-93.2593387,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: U.S. Bank Stadium Minneapolis MN
nfl:arrowhead_stadium,Arrowhead Stadium,arrowhead stadium,NFL,KC,KC,2019,2020,Kansas City,Missouri,United States,29095,Jackson County,28140,"Kansas City, MO-KS",39.0489358,-94.4839993,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Arrowhead Stadium Kansas City MO
nfl:geha_field_at_arrowhead_stadium,GEHA Field at Arrowhead Stadium,geha field at arrowhead stadium,NFL,KC,KC,2021,2026,Kansas City,Missouri,United States,29095,Jackson County,28140,"Kansas City, MO-KS",39.0489309,-94.4839991,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: GEHA Field at Arrowhead Stadium Kansas City MO
nfl:allegiant_stadium,Allegiant Stadium,allegiant stadium,NFL,KC,KC,2023,2023,Las Vegas,Nevada,United States,32003,Clark County,29820,"Las Vegas-Henderson-North Las Vegas, NV",36.0907359,-115.1833303,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: venue_only; geocode query: Allegiant Stadium
nfl:allegiant_stadium,Allegiant Stadium,allegiant stadium,NFL,LV,LV,2020,2026,Las Vegas,Nevada,United States,32003,Clark County,29820,"Las Vegas-Henderson-North Las Vegas, NV",36.0907359,-115.1833303,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Allegiant Stadium Paradise NV
nfl:metlife_stadium,MetLife Stadium,metlife stadium,NFL,NYG,NYG,2019,2026,East Rutherford,New Jersey,United States,34003,Bergen County,35620,"New York-Newark-Jersey City, NY-NJ",40.8135071,-74.0743442,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: MetLife Stadium East Rutherford NJ
nfl:metlife_stadium,MetLife Stadium,metlife stadium,NFL,NYJ,NYJ,2019,2026,East Rutherford,New Jersey,United States,34003,Bergen County,35620,"New York-Newark-Jersey City, NY-NJ",40.8135071,-74.0743442,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: MetLife Stadium East Rutherford NJ
nfl:highmark_stadium,Highmark Stadium,highmark stadium,NFL,BUF,BUF,2026,2026,Town of Orchard Park,New York,United States,36029,Erie County,15380,"Buffalo-Cheektowaga, NY",42.7737334,-78.7868798,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Highmark Stadium Orchard Park NY
nfl:new_era_field,New Era Field,new era field,NFL,BUF,BUF,2019,2025,Town of Orchard Park,New York,United States,36029,Erie County,15380,"Buffalo-Cheektowaga, NY",42.7737334,-78.7868798,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: New Era Field Orchard Park NY
nfl:bank_of_america_stadium,Bank of America Stadium,bank of america stadium,NFL,CAR,CAR,2019,2026,Charlotte,North Carolina,United States,37119,Mecklenburg County,16740,"Charlotte-Concord-Gastonia, NC-SC",35.2257740,-80.8528276,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Bank of America Stadium Charlotte NC
nfl:paul_brown_stadium,Paul Brown Stadium,paul brown stadium,NFL,CIN,CIN,2019,2021,Cincinnati,Ohio,United States,39061,Hamilton County,17140,"Cincinnati, OH-KY-IN",39.0954645,-84.5160488,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Paul Brown Stadium Cincinnati OH
nfl:paycor_stadium,Paycor Stadium,paycor stadium,NFL,CIN,CIN,2022,2026,Cincinnati,Ohio,United States,39061,Hamilton County,17140,"Cincinnati, OH-KY-IN",39.0954645,-84.5160488,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Paycor Stadium Cincinnati OH
nfl:firstenergy_stadium,FirstEnergy Stadium,firstenergy stadium,NFL,CLE,CLE,2019,2025,Cleveland,Ohio,United States,39035,Cuyahoga County,17410,"Cleveland, OH",41.5060559,-81.6997118,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: FirstEnergy Stadium Cleveland OH
nfl:huntington_bank_field,Huntington Bank Field,huntington bank field,NFL,CLE,CLE,2026,2026,Cleveland,Ohio,United States,39035,Cuyahoga County,17410,"Cleveland, OH",41.5060559,-81.6997118,OpenStreetMap Nominatim + U.S. Census Geocoder,https://nominatim.openstreetmap.org/; https://geocoding.geo.census.gov/,high,geocode method: team_market_hint; geocode query: Huntington Bank Field Cleveland OH
