county_fips,county_name,state,cbsa_code,cbsa_name,week_start_monday,merchants_all,revenue_all,game_count,completed_game_count,future_or_uncompleted_game_count,playoff_game_count,championship_game_count,neutral_site_game_count,total_attendance,unique_venue_count,high_confidence_venue_game_count,low_confidence_venue_game_count,has_event,mlb_game_count,nba_game_count,nfl_game_count,nhl_game_count,year,month,week_of_year,quarter,event_intensity,completed_event,playoff_event,championship_event,neutral_site_event,high_confidence_share,low_confidence_share,high_attendance_event,high_attendance_threshold,revenue_all_lag1,revenue_all_lag2,revenue_all_diff1,revenue_all_rolling4_mean,revenue_all_vs_rolling4,merchants_all_lag1,merchants_all_lag2,merchants_all_diff1,merchants_all_rolling4_mean,merchants_all_vs_rolling4
42003,Allegheny County,PA,38300,"Pittsburgh, PA",2021-01-25,-0.111,-0.203,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0,0,0,1,2021,1,4,1,1.0,True,False,False,False,1.0,0.0,False,58800.0,-0.226,-0.107,0.022999999999999993,-0.17349999999999996,-0.029500000000000054,-0.122,-0.115,0.010999999999999996,-0.1102,-0.0007999999999999952
42027,Centre County,PA,44300,"State College, PA",2021-01-25,0.147,-0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0956,-0.0917,-0.20639999999999997,-0.141575,-0.16042499999999998,0.239,0.209,-0.092,0.2095,-0.0625
42043,Dauphin County,PA,25420,"Harrisburg-Carlisle, PA",2021-01-25,-0.113,-0.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.196,0.0854,-0.021999999999999992,-0.09015000000000001,-0.12785,-0.117,-0.102,0.0040000000000000036,-0.10397500000000001,-0.009024999999999991
42101,Philadelphia County,PA,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",2021-01-25,-0.0775,-0.16,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,True,0,1,0,1,2021,1,4,1,2.0,True,False,False,False,1.0,0.0,False,58800.0,-0.0592,-0.0719,-0.1008,-0.061375000000000006,-0.09862499999999999,-0.0792,-0.0804,0.001700000000000007,-0.0775,0.0
45019,Charleston County,SC,16700,"Charleston-North Charleston, SC",2021-01-25,0.0298,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.133,0.157,-0.018000000000000002,0.18225000000000008,-0.06725000000000007,-0.00858,-0.00094,0.03838,0.0047550000000000075,0.02504499999999999
47037,Davidson County,TN,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN",2021-01-25,-0.111,0.171,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,0,0,0,2,2021,1,4,1,2.0,True,False,False,False,1.0,0.0,False,58800.0,0.373,0.368,-0.20199999999999999,0.36425,-0.19325,-0.123,-0.122,0.011999999999999997,-0.11699999999999999,0.0059999999999999915
47157,Shelby County,TN,32820,"Memphis, TN-MS-AR",2021-01-25,-0.0951,0.0319,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,0,3,0,0,2021,1,4,1,3.0,True,False,False,False,1.0,0.0,False,58800.0,0.0153,0.0377,0.016599999999999997,0.062775,-0.030875,-0.0867,-0.0856,-0.008400000000000005,-0.08377499999999999,-0.011325000000000016
48029,Bexar County,TX,41700,"San Antonio-New Braunfels, TX",2021-01-25,0.0019,-0.275,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,True,0,4,0,0,2021,1,4,1,4.0,True,False,False,False,1.0,0.0,False,58800.0,-0.258,-0.2,-0.017000000000000015,-0.21175000000000002,-0.06325,9.83e-05,-0.014,0.0018017,-0.004827925,0.006727925
48113,Dallas County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2021-01-25,-0.0168,-0.146,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,True,0,2,0,3,2021,1,4,1,5.0,True,False,False,False,1.0,0.0,False,58800.0,-0.137,-0.179,-0.00899999999999998,-0.15650000000000003,0.010500000000000037,-0.0113,-0.0172,-0.0055,-0.0108925,-0.0059074999999999996
48141,El Paso County,TX,21340,"El Paso, TX",2021-01-25,-0.137,-0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.162,-0.0669,0.015000000000000013,-0.08354500000000001,-0.06345499999999998,-0.127,-0.11,-0.010000000000000009,-0.11975,-0.017250000000000015
48201,Harris County,TX,26420,"Houston-Pasadena-The Woodlands, TX",2021-01-25,0.0162,-0.089,2.0,2.0,0.0,0.0,0.0,0.0,6150.0,1.0,2.0,0.0,True,0,2,0,0,2021,1,4,1,2.0,True,False,False,False,1.0,0.0,False,58800.0,-0.0818,-0.0711,-0.007199999999999998,-0.06955,-0.019449999999999995,0.0216,0.0155,-0.005400000000000002,0.0213,-0.0051
48439,Tarrant County,TX,19100,"Dallas-Fort Worth-Arlington, TX",2021-01-25,-0.0527,-0.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.022,0.0308,0.0036999999999999984,0.011495000000000016,-0.029795000000000016,-0.0428,-0.0363,-0.009899999999999999,-0.037975,-0.014724999999999995
48453,Travis County,TX,12420,"Austin-Round Rock-San Marcos, TX",2021-01-25,-0.0101,-0.223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.203,-0.115,-0.01999999999999999,-0.1895,-0.0335,0.00373,-0.0158,-0.013829999999999999,0.001866250000000003,-0.011966250000000003
49035,Salt Lake County,UT,41620,"Salt Lake City-Murray, UT",2021-01-25,-0.0302,-0.157,3.0,3.0,0.0,0.0,0.0,0.0,3864.0,1.0,3.0,0.0,True,0,3,0,0,2021,1,4,1,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.0513,-0.0808,-0.1057,-0.07787499999999999,-0.07912500000000001,-0.0213,-0.0379,-0.008900000000000002,-0.024975000000000008,-0.0052249999999999935
53033,King County,WA,42660,"Seattle-Tacoma-Bellevue, WA",2021-01-25,-0.185,-0.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.284,-0.301,0.00599999999999995,-0.29274999999999995,0.01474999999999993,-0.173,-0.178,-0.01200000000000001,-0.1725,-0.012500000000000011
53061,Snohomish County,WA,42660,"Seattle-Tacoma-Bellevue, WA",2021-01-25,-0.103,-0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.00774,0.0226,-0.08474,-0.016864999999999974,-0.06013500000000002,-0.123,-0.122,0.020000000000000004,-0.11574999999999999,0.012749999999999997
53063,Spokane County,WA,44060,"Spokane-Spokane Valley, WA",2021-01-25,-0.0995,-0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.239,-0.185,-0.08500000000000002,-0.20725000000000002,-0.11674999999999999,-0.0831,-0.0887,-0.016400000000000012,-0.08952500000000001,-0.009974999999999998
55009,Brown County,WI,24580,"Green Bay, WI",2021-01-25,-0.0128,-0.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,1,4,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.258,-0.329,0.08000000000000002,-0.2725,0.09450000000000003,-0.0336,-0.0396,0.0208,-0.03380000000000002,0.02100000000000002
55079,Milwaukee County,WI,33340,"Milwaukee-Waukesha, WI",2021-01-25,-0.0109,-0.115,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0,1,0,0,2021,1,4,1,1.0,True,False,False,False,1.0,0.0,False,58800.0,-0.234,-0.17,0.11900000000000001,-0.17,0.05500000000000001,-0.0316,-0.0196,0.020700000000000003,-0.01963,0.008730000000000002
01073,Jefferson County,AL,13820,"Birmingham, AL",2021-02-01,-0.0356,-0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.192,-0.196,0.066,-0.09135000000000001,-0.034649999999999986,-0.0409,-0.047,0.005299999999999999,-0.03515,-0.000449999999999999
04013,Maricopa County,AZ,38060,"Phoenix-Mesa-Chandler, AZ",2021-02-01,0.017,-0.0531,2.0,2.0,0.0,0.0,0.0,0.0,1493.0,1.0,2.0,0.0,True,0,2,0,0,2021,2,5,1,2.0,True,False,False,False,1.0,0.0,False,58800.0,-0.145,-0.0916,0.09189999999999998,-0.10189999999999999,0.04879999999999999,0.0206,0.02,-0.003599999999999999,0.022600000000000002,-0.005600000000000001
04019,Pima County,AZ,46060,"Tucson, AZ",2021-02-01,-0.0894,-0.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0213,-0.0243,-0.0837,-0.0859,-0.019099999999999992,-0.0866,-0.104,-0.002799999999999997,-0.094675,0.005275000000000002
06001,Alameda County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-02-01,-0.146,-0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.488,-0.496,0.08000000000000002,-0.48550000000000004,0.07750000000000007,-0.15,-0.147,0.0040000000000000036,-0.15050000000000002,0.004500000000000032
06029,Kern County,CA,12540,"Bakersfield-Delano, CA",2021-02-01,-0.167,-0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.355,-0.381,0.067,-0.33375,0.04575000000000001,-0.173,-0.178,0.005999999999999978,-0.174,0.0069999999999999785
06037,Los Angeles County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-02-01,-0.0913,-0.297,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,True,0,4,0,1,2021,2,5,1,5.0,True,False,False,False,1.0,0.0,False,58800.0,-0.337,-0.346,0.040000000000000036,-0.34125000000000005,0.04425000000000007,-0.108,-0.112,0.016699999999999993,-0.103425,0.012124999999999997
06059,Orange County,CA,31080,"Los Angeles-Long Beach-Anaheim, CA",2021-02-01,-0.118,-0.251,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,0,0,0,3,2021,2,5,1,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.313,-0.311,0.062,-0.2985,0.04749999999999999,-0.137,-0.132,0.019000000000000017,-0.1295,0.01150000000000001
06065,Riverside County,CA,40140,"Riverside-San Bernardino-Ontario, CA",2021-02-01,-0.122,-0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.423,-0.426,0.08099999999999996,-0.42375,0.08174999999999999,-0.136,-0.152,0.014000000000000012,-0.14175,0.01974999999999999
06067,Sacramento County,CA,40900,"Sacramento-Roseville-Folsom, CA",2021-02-01,-0.153,0.139,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,0,2,0,0,2021,2,5,1,2.0,True,False,False,False,1.0,0.0,False,58800.0,0.0702,0.0164,0.06880000000000001,0.0121,0.1269,-0.154,-0.135,0.0010000000000000009,-0.14800000000000002,-0.004999999999999977
06071,San Bernardino County,CA,40140,"Riverside-San Bernardino-Ontario, CA",2021-02-01,-0.0646,-0.0917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.197,-0.122,0.1053,-0.141525,0.04982500000000001,-0.0758,-0.0791,0.011200000000000002,-0.07312500000000001,0.008525000000000005
06073,San Diego County,CA,41740,"San Diego-Chula Vista-Carlsbad, CA",2021-02-01,-0.144,-0.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.393,-0.4,0.057999999999999996,-0.37775,0.042749999999999955,-0.163,-0.162,0.019000000000000017,-0.15475,0.01075000000000001
06075,San Francisco County,CA,41860,"San Francisco-Oakland-Fremont, CA",2021-02-01,-0.245,-0.752,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0,1,0,0,2021,2,5,1,1.0,True,False,False,False,1.0,0.0,False,58800.0,-0.775,-0.803,0.02300000000000002,-0.7945,0.04249999999999998,-0.26,-0.275,0.015000000000000013,-0.26325000000000004,0.018250000000000044
06085,Santa Clara County,CA,41940,"San Jose-Sunnyvale-Santa Clara, CA",2021-02-01,-0.122,-0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.375,-0.4,0.07900000000000001,-0.38175000000000003,0.08575000000000005,-0.134,-0.133,0.01200000000000001,-0.128,0.006000000000000005
06113,Yolo County,CA,40900,"Sacramento-Roseville-Folsom, CA",2021-02-01,-0.26,-0.271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.404,-0.315,0.133,-0.30525,0.03425,-0.236,-0.229,-0.02400000000000002,-0.2325,-0.027499999999999997
08031,Denver County,CO,19740,"Denver-Aurora-Centennial, CO",2021-02-01,0.0704,-0.161,2.0,2.0,0.0,0.0,0.0,0.0,3556.0,2.0,2.0,0.0,True,0,1,0,1,2021,2,5,1,2.0,True,False,False,False,1.0,0.0,False,58800.0,-0.285,-0.162,0.12399999999999997,-0.22925,0.06825,0.0438,0.0532,0.026600000000000006,0.05082499999999999,0.019575000000000016
08041,El Paso County,CO,17820,"Colorado Springs, CO",2021-02-01,-0.0235,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.0966,0.252,0.2434,0.22390000000000002,0.11610000000000001,-0.0128,0.0265,-0.0107,0.0255,-0.049
11001,District of Columbia,DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-02-01,-0.302,-0.623,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,True,0,2,0,2,2021,2,5,1,4.0,True,False,False,False,1.0,0.0,False,58800.0,-0.608,-0.611,-0.015000000000000013,-0.5865,-0.03649999999999998,-0.35,-0.375,0.04799999999999999,-0.34425000000000006,0.042250000000000065
12011,Broward County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-02-01,-0.0118,-0.119,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,0,0,0,3,2021,2,5,1,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.142,-0.0977,0.022999999999999993,-0.135175,0.016174999999999995,-0.0227,-0.00386,0.010900000000000002,-0.011409999999999998,-0.00039000000000000146
12031,Duval County,FL,27260,"Jacksonville, FL",2021-02-01,-0.0258,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.217,0.289,-0.0040000000000000036,0.23349999999999999,-0.02049999999999999,-0.0421,-0.0245,0.0163,-0.0342,0.008400000000000001
12057,Hillsborough County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-02-01,-0.0561,-0.0705,5.0,5.0,0.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,True,0,1,1,3,2021,2,5,1,5.0,True,True,True,True,1.0,0.0,False,58800.0,-0.146,-0.149,0.0755,-0.12059999999999998,0.05009999999999999,-0.0662,-0.0804,0.010099999999999998,-0.06357499999999999,0.0074749999999999955
12086,Miami-Dade County,FL,33100,"Miami-Fort Lauderdale-West Palm Beach, FL",2021-02-01,-0.0172,-0.284,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,0,3,0,0,2021,2,5,1,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.282,-0.287,-0.0020000000000000018,-0.28074999999999994,-0.0032500000000000306,-0.0213,-0.0231,0.0040999999999999995,-0.016465,-0.0007349999999999995
12095,Orange County,FL,36740,"Orlando-Kissimmee-Sanford, FL",2021-02-01,0.0622,-0.119,3.0,3.0,0.0,0.0,0.0,0.0,10626.0,1.0,3.0,0.0,True,0,3,0,0,2021,2,5,1,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.123,-0.103,0.0040000000000000036,-0.11599999999999999,-0.0030000000000000027,0.0514,0.0442,0.010799999999999997,0.04835000000000002,0.01384999999999998
12103,Pinellas County,FL,45300,"Tampa-St. Petersburg-Clearwater, FL",2021-02-01,0.0683,0.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.174,0.258,0.013000000000000012,0.19699999999999995,-0.009999999999999953,0.08,0.0616,-0.011700000000000002,0.066425,0.0018750000000000017
13067,Cobb County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-02-01,-0.0766,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0758,-0.0236,0.21580000000000002,-0.018224999999999988,0.158225,-0.0701,-0.0866,-0.006500000000000006,-0.08085,0.004250000000000004
13121,Fulton County,GA,12060,"Atlanta-Sandy Springs-Roswell, GA",2021-02-01,0.0288,-0.0871,4.0,4.0,0.0,0.0,0.0,0.0,4852.0,1.0,4.0,0.0,True,0,4,0,0,2021,2,5,1,4.0,True,False,False,False,1.0,0.0,False,58800.0,-0.153,-0.174,0.0659,-0.152,0.0649,0.0409,0.0459,-0.0121,0.028852500000000003,-5.250000000000393e-05
15003,Honolulu County,HI,46520,"Urban Honolulu, HI",2021-02-01,-0.0381,-0.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.2,-0.179,0.09100000000000001,-0.1506,0.04160000000000001,-0.0437,-0.0501,0.005600000000000001,-0.03476,-0.0033400000000000027
16001,Ada County,ID,14260,"Boise City, ID",2021-02-01,-0.125,0.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.0172,0.37,0.22519999999999998,0.13929999999999998,0.06870000000000001,-0.14,-0.142,0.015000000000000013,-0.14275,0.017749999999999988
17031,Cook County,IL,16980,"Chicago-Naperville-Elgin, IL-IN",2021-02-01,-0.157,-0.156,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,True,0,2,0,3,2021,2,5,1,5.0,True,False,False,False,1.0,0.0,False,58800.0,-0.153,-0.0752,-0.0030000000000000027,-0.09920000000000001,-0.05679999999999999,-0.155,-0.15,-0.0020000000000000018,-0.1475,-0.009500000000000008
18097,Marion County,IN,26900,"Indianapolis-Carmel-Greenwood, IN",2021-02-01,-0.0398,0.229,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,True,0,4,0,0,2021,2,5,1,4.0,True,False,False,False,1.0,0.0,False,58800.0,0.216,0.188,0.013000000000000012,0.25875,-0.02974999999999997,-0.0544,-0.0544,0.014599999999999995,-0.0547,0.014899999999999997
18141,St. Joseph County,IN,43780,"South Bend-Mishawaka, IN-MI",2021-02-01,0.051,0.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.309,0.2,-0.10999999999999999,0.268,-0.069,0.00652,0.00958,0.04448,0.00039999999999999975,0.0506
19061,Dubuque County,IA,20220,"Dubuque, IA",2021-02-01,-0.0124,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.344,0.546,-0.237,0.49375,-0.38675000000000004,-0.0077,0.0241,-0.004699999999999999,0.009830000000000004,-0.022230000000000003
19153,Polk County,IA,19780,"Des Moines-West Des Moines, IA",2021-02-01,0.0416,-0.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.418,-0.283,0.035999999999999976,-0.32025,-0.06175000000000003,0.00866,0.0313,0.03294,0.027915000000000002,0.013684999999999996
20173,Sedgwick County,KS,48620,"Wichita, KS",2021-02-01,-0.0515,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.116,0.21,0.077,0.1925,0.0005000000000000004,-0.0707,-0.0728,0.019200000000000002,-0.072375,0.020874999999999998
22071,Orleans Parish,LA,35380,"New Orleans-Metairie, LA",2021-02-01,-0.0467,-0.282,3.0,3.0,0.0,0.0,0.0,0.0,4320.0,1.0,3.0,0.0,True,0,3,0,0,2021,2,5,1,3.0,True,False,False,False,1.0,0.0,False,58800.0,-0.241,-0.329,-0.04099999999999998,-0.30125,0.019250000000000045,-0.0381,-0.0296,-0.008599999999999997,-0.028740000000000016,-0.017959999999999983
24033,Prince George's County,MD,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",2021-02-01,-0.0969,-0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.667,-0.625,0.007000000000000006,-0.609,-0.051000000000000045,-0.102,-0.107,0.005099999999999993,-0.09585000000000002,-0.0010499999999999815
24510,Baltimore city,MD,12580,"Baltimore-Columbia-Towson, MD",2021-02-01,-0.0804,-0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.177,-0.0719,0.009999999999999981,-0.13622499999999998,-0.030775000000000025,-0.0633,-0.0347,-0.017100000000000004,-0.044275,-0.036125
25021,Norfolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-02-01,-0.103,-0.324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.317,-0.391,-0.007000000000000006,-0.37125,0.047250000000000014,-0.121,-0.106,0.018000000000000002,-0.103125,0.0001250000000000001
25025,Suffolk County,MA,14460,"Boston-Cambridge-Newton, MA-NH",2021-02-01,-0.134,-0.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.46,-0.327,0.065,-0.38749999999999996,-0.007500000000000062,-0.159,-0.142,0.024999999999999994,-0.1435,0.00949999999999998
26065,Ingham County,MI,29620,"Lansing-East Lansing, MI",2021-02-01,0.0452,-0.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.726,-0.685,0.018000000000000016,-0.7244999999999999,0.01649999999999996,0.0637,0.00257,-0.01850000000000001,0.037292500000000006,0.007907499999999991
26163,Wayne County,MI,19820,"Detroit-Warren-Dearborn, MI",2021-02-01,0.0856,0.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,0.29,0.415,0.40599999999999997,0.44175,0.25425,0.091,0.0914,-0.005400000000000002,0.086225,-0.0006250000000000006
27053,Hennepin County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-02-01,-0.14,0.0303,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0,1,0,0,2021,2,5,1,1.0,True,False,False,False,1.0,0.0,False,58800.0,-0.0416,-0.0633,0.07189999999999999,-0.07035,0.10064999999999999,-0.144,-0.148,0.003999999999999976,-0.14675,0.006749999999999978
27123,Ramsey County,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",2021-02-01,-0.101,-0.144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,True,0,0,0,1,2021,2,5,1,1.0,True,False,False,False,1.0,0.0,False,58800.0,-0.182,-0.137,0.038000000000000006,-0.179,0.035,-0.0937,-0.0988,-0.007300000000000001,-0.10112499999999999,0.00012499999999998623
29095,Jackson County,MO,28140,"Kansas City, MO-KS",2021-02-01,0.0474,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.129,-0.0145,0.14880000000000002,0.009406749999999998,0.010393250000000003,0.0203,0.0542,0.0271,0.044275,0.003124999999999996
29510,St. Louis city,MO,41180,"St. Louis, MO-IL",2021-02-01,-0.00976,0.0278,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,True,0,0,0,3,2021,2,5,1,3.0,True,False,False,False,1.0,0.0,False,58800.0,0.0228,-0.0256,0.0049999999999999975,0.0812,-0.053399999999999996,-0.0421,-0.0162,0.03234,-0.0066325,-0.003127499999999999
31055,Douglas County,NE,36540,"Omaha, NE-IA",2021-02-01,-0.0792,-0.00267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0,0,0,0,2021,2,5,1,0.0,False,False,False,False,0.0,0.0,False,58800.0,-0.162,0.0473,0.15933,-0.0399875,0.0373175,-0.105,-0.1,0.02579999999999999,-0.091175,0.011975
32003,Clark County,NV,29820,"Las Vegas-Henderson-North Las Vegas, NV",2021-02-01,-0.107,-0.078,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,True,0,0,0,2,2021,2,5,1,2.0,True,False,False,False,1.0,0.0,False,58800.0,-0.137,-0.157,0.05900000000000001,-0.134,0.05600000000000001,-0.117,-0.119,0.010000000000000009,-0.112925,0.005925
