cbsa_code,cbsa_title,msa_block_id,msa_block_compact_id,block_population_count,block_msa_count,block_game_count,is_sparse_block,recommended_for_matching
13540,"Bennington, VT",northeast|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,128127,5,0,True,False
34880,"Nantucket, MA",northeast|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,128127,5,0,True,False
41260,"St. Marys, PA",northeast|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,128127,5,0,True,False
42900,"Seneca Falls, NY",northeast|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,128127,5,0,True,False
47240,"Vineyard Haven, MA",northeast|small|micro_proxy|economic_unknown|svi_unknown,small|micro_proxy|service_unknown|svi_unknown,128127,5,0,True,False
39480,"Putnam, CT",northeast|unknown|micro_proxy|economic_unknown|svi_unknown,unknown|micro_proxy|service_unknown|svi_unknown,0,2,0,True,False
45860,"Torrington, CT",northeast|unknown|micro_proxy|economic_unknown|svi_unknown,unknown|micro_proxy|service_unknown|svi_unknown,0,2,0,True,False
14860,"Bridgeport-Stamford-Danbury, CT",northeast|unknown|small_metro_proxy|economic_unknown|svi_unknown,unknown|small_metro_proxy|service_unknown|svi_unknown,0,5,4,True,False
25540,"Hartford-West Hartford-East Hartford, CT",northeast|unknown|small_metro_proxy|economic_unknown|svi_unknown,unknown|small_metro_proxy|service_unknown|svi_unknown,0,5,4,True,False
35300,"New Haven, CT",northeast|unknown|small_metro_proxy|economic_unknown|svi_unknown,unknown|small_metro_proxy|service_unknown|svi_unknown,0,5,4,True,False
35980,"Norwich-New London-Willimantic, CT",northeast|unknown|small_metro_proxy|economic_unknown|svi_unknown,unknown|small_metro_proxy|service_unknown|svi_unknown,0,5,4,True,False
47930,"Waterbury-Shelton, CT",northeast|unknown|small_metro_proxy|economic_unknown|svi_unknown,unknown|small_metro_proxy|service_unknown|svi_unknown,0,5,4,True,False
12300,"Augusta-Waterville, ME",northeast|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1255449,9,0,True,False
18180,"Concord, NH",northeast|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1255449,9,0,True,False
20700,"East Stroudsburg, PA",northeast|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1255449,9,0,True,False
25850,"Hermitage, PA",northeast|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1255449,9,0,True,False
27460,"Jamestown-Dunkirk, NY",northeast|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1255449,9,0,True,False
30150,"Lebanon-Claremont, NH-VT",northeast|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1255449,9,0,True,False
32390,"Massena-Ogdensburg, NY",northeast|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1255449,9,0,True,False
39060,"Pottsville, PA",northeast|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1255449,9,0,True,False
44980,"Sunbury, PA",northeast|very_large|micro_proxy|economic_unknown|svi_unknown,very_large|micro_proxy|service_unknown|svi_unknown,1255449,9,0,True,False
11020,"Altoona, PA",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
11200,"Amherst Town-Northampton, MA",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
12620,"Bangor, ME",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
12700,"Barnstable Town, MA",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
13780,"Binghamton, NY",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
15540,"Burlington-South Burlington, VT",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
16540,"Chambersburg, PA",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
24020,"Glens Falls, NY",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
27780,"Johnstown, PA",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
28740,"Kingston, NY",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
30140,"Lebanon, PA",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
30340,"Lewiston-Auburn, ME",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
38340,"Pittsfield, MA",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
44300,"State College, PA",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
47220,"Vineland, NJ",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
48060,"Watertown-Fort Drum, NY",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
48700,"Williamsport, PA",northeast|very_large|small_metro_proxy|economic_unknown|svi_unknown,very_large|small_metro_proxy|service_unknown|svi_unknown,2604898,17,7,True,False
10620,"Albemarle, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
10700,"Albertville, AL",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
11940,"Athens, TN",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
11980,"Athens, TX",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
14140,"Bluefield, WV-VA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
15660,"Calhoun, GA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
17220,"Clarksburg, WV",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
18060,"Columbus, MS",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
18900,"Crossville, TN",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
18980,"Cullman, AL",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
19060,"Cumberland, MD-WV",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
19260,"Danville, VA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
20140,"Dublin, GA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
22580,"Forest City, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
22840,"Fort Payne, AL",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
23180,"Frankfort, KY",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
23500,"Gaffney, SC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
24180,"Granbury, TX",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
24620,"Greeneville, TN",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
24940,"Greenwood, SC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
25775,"Henderson, KY",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
26660,"Huntsville, TX",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
27600,"Jefferson, GA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
28580,"Key West-Key Largo, FL",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
29300,"LaGrange, GA-AL",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
29380,"Lake City, FL",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
29860,"Laurel, MS",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
31260,"Lufkin, TX",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
32300,"Martinsville, VA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
32940,"Meridian, MS",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
33980,"Morehead City, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
34340,"Mount Airy, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
34420,"Mount Pleasant, TX",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
34680,"Murrells Inlet, SC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
34780,"Muskogee, OK",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
34860,"Nacogdoches, TX",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
35020,"Natchez, MS-LA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
35340,"New Iberia, LA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
35900,"North Wilkesboro, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
36660,"Opelousas, LA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
36700,"Orangeburg, SC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
37060,"Oxford, MS",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
37260,"Palatka, FL",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
37300,"Palestine, TX",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
37580,"Paris, TX",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
38210,"Pikeville, KY",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
38220,"Pine Bluff, AR",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
40100,"Rio Grande City-Roma, TX",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
40260,"Roanoke Rapids, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
40780,"Russellville, AR",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
41820,"Sanford, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
42620,"Searcy, AR",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
42860,"Seneca, SC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
42940,"Sevierville, TN",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
43060,"Shawnee, OK",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
43140,"Shelby-Kings Mountain, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
43700,"Somerset, KY",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
44260,"Starkville, MS",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
44340,"Statesboro, GA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
44660,"Stillwater, OK",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
45180,"Talladega-Sylacauga, AL",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
45620,"Thomasville, GA",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
46100,"Tullahoma-Manchester, TN",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
48200,"Waynesville, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
48980,"Wilson, NC",south|large|micro_proxy|economic_unknown|svi_unknown,large|micro_proxy|service_unknown|svi_unknown,4858132,65,0,True,False
20580,"Eagle Pass, TX",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
21420,"Enid, OK",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
23460,"Gadsden, AL",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
25980,"Hinesville, GA",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
26300,"Hot Springs, AR",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
37620,"Parkersburg-Vienna, WV",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
38240,"Pinehurst-Southern Pines, NC",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
40660,"Rome, GA",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
42700,"Sebring, FL",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
44940,"Sumter, SC",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
47020,"Victoria, TX",south|large|small_metro_proxy|economic_unknown|svi_unknown,large|small_metro_proxy|service_unknown|svi_unknown,1003827,11,0,True,False
10220,"Ada, OK",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
10760,"Alexander City, AL",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
10860,"Alice, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
11580,"Arcadia, FL",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
11620,"Ardmore, OK",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
12780,"Bartlesville, OK",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
12900,"Batesville, AR",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
14180,"Blytheville, AR",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
14220,"Bogalusa, LA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
14380,"Boone, NC",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
15220,"Brownwood, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
16340,"Cedartown, GA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
17500,"Clewiston, FL",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
18460,"Cornelia, GA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
18620,"Corsicana, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
19220,"Danville, KY",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
19620,"Del Rio, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
19760,"DeRidder, LA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
20060,"Douglas, GA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
20340,"Duncan, OK",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
20460,"Durant, OK",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
20900,"El Campo, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
20980,"El Dorado, AR",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
21020,"Elizabeth City, NC",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
21460,"Enterprise, AL",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
21900,"Fairmont, WV",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
23620,"Gainesville, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
23980,"Glasgow, KY",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
24740,"Greenville, MS",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
24900,"Greenwood, MS",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
25460,"Harrison, AR",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
25780,"Henderson, NC",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
27380,"Jacksonville, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
28500,"Kerrville, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
28680,"Kingsland, GA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
28820,"Kinston, NC",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
29980,"Lawrenceburg, TN",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
31580,"Madisonville, KY",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
32000,"Marion, NC",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
32540,"McAlester, OK",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
32620,"McComb, MS",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
32660,"McMinnville, TN",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
33300,"Milledgeville, GA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
33380,"Minden, LA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
34020,"Morgan City, LA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
34220,"Moultrie, GA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
34260,"Mountain Home, AR",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
34460,"Mount Sterling, KY",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
34660,"Murray, KY",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
35060,"Natchitoches, LA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
35140,"Newberry, SC",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
36180,"Ocean Pines, MD",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
36380,"Okeechobee, FL",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
37120,"Ozark, AL",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
37500,"Paragould, AR",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
38100,"Picayune, MS",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
38380,"Plainview, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
38620,"Ponca City, OK",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
40460,"Rockingham, NC",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
40820,"Ruston, LA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
42460,"Scottsboro, AL",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
43180,"Shelbyville, TN",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
44500,"Stephenville, TX",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
45140,"Tahlequah, OK",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
45700,"Tifton, GA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
46980,"Vicksburg, MS",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
47820,"Washington, NC",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
48180,"Waycross, GA",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
48220,"Weatherford, OK",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
49010,"Winchester, TN",south|medium|micro_proxy|economic_unknown|svi_unknown,medium|micro_proxy|service_unknown|svi_unknown,3217514,70,0,True,False
12060,"Atlanta-Sandy Springs-Roswell, GA",south|mega|large_metro_proxy|economic_unknown|svi_unknown,mega|large_metro_proxy|service_unknown|svi_unknown,68043353,21,11571,False,True
